SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,TPopulation1Jan,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,Q5,Q0040,Q0040Male,Q0040Female,Q0060,Q0060Male,Q0060Female,Q1550,Q1550Male,Q1550Female,Q1560,Q1560Male,Q1560Female,NetMigrations,CNMR
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1997,10146.573,10122.364,4743.296,5379.068,49.886,88.1806,34.4077,-48.181,-4.76,-48.418,-0.478,,87.721,11.852,8.666,1.2226,0.58,25.096,106.4,135.902,70.516,65.387,13.426,68.5006,62.7922,74.3887,54.6732,49.0292,60.4574,14.0319,11.3524,15.734,6.5715,5.2266,7.065,1.038,11.7119,86.823,1.318,14.3615,72.2896,105.9537,37.579,262.0044,376.0469,142.6416,122.4074,186.9664,55.5919,248.9456,363.2864,129.9612,-0.235,-0.023
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1998,10098.155,10080.578,4726.188,5354.391,49.68,88.2675,34.8202,-48.343,-4.796,-35.153,-0.349,,90.887,11.428,9.016,1.2677,0.6005,25.293,106.7,139.23,72.158,67.072,13.812,68.2715,62.549,74.2277,54.4021,48.7345,60.2667,13.899,11.2351,15.6083,6.4497,5.1148,6.9344,1.021,11.2696,89.992,1.273,13.8122,74.204,109.0878,38.1231,265.9367,381.2528,144.4374,125.3327,191.4573,56.5734,253.3597,369.0693,132.0929,13.192,1.309
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1999,10063.002,10039.223,4705.359,5333.864,49.4762,88.2167,35.2229,-49.595,-4.941,-47.558,-0.474,,89.675,10.713,8.932,1.2627,0.599,25.413,106.5,139.27,72.223,67.047,13.873,68.4193,62.6888,74.383,54.4976,48.8159,60.3789,13.9521,11.2914,15.6701,6.5104,5.1623,6.9914,0.968,10.7424,88.835,1.196,13.1632,73.8476,108.7909,37.543,263.4309,378.5349,142.1864,124.7775,190.7486,56.2543,251.4152,366.9264,130.3406,2.028,0.202
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2000,10015.444,9991.313,4679.267,5312.046,49.2401,88.0878,35.5705,-50.068,-5.011,-48.262,-0.483,,90.546,10.194,9.063,1.272,0.6042,25.6,106.4,140.614,72.483,68.131,14.074,68.4637,62.7429,74.427,54.4785,48.8026,60.3657,13.9329,11.3249,15.6238,6.4762,5.3078,6.8744,0.922,10.1472,89.746,1.134,12.4292,73.4387,108.6848,36.8852,262.4711,377.5089,141.3237,124.1068,190.4539,55.3021,251.1597,366.5847,130.1611,1.812,0.181
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2001,9967.182,9938.065,4651.466,5286.599,48.9777,87.986,35.9004,-53.762,-5.41,-58.234,-0.586,,88.659,9.89,8.921,1.2413,0.5899,25.743,106.5,142.421,73.514,68.907,14.331,68.4351,62.6904,74.4647,54.4034,48.7146,60.3441,13.9013,11.2982,15.6151,6.452,5.4756,6.7764,0.85,9.5182,87.925,1.048,11.6567,72.0825,107.1163,35.812,263.7574,379.7038,141.4894,124.1628,190.9261,55.0438,252.9566,369.141,131.0334,-4.469,-0.45
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2002,9908.948,9873.45,4617.482,5255.968,48.6593,87.8522,36.2005,-59.056,-5.981,-70.997,-0.719,,86.166,9.406,8.727,1.202,0.5724,25.893,106.2,145.222,75.211,70.011,14.708,68.2983,62.5175,74.4218,54.1963,48.4588,60.2484,13.8175,11.2101,15.5648,6.362,5.5494,6.63,0.771,8.875,85.502,0.955,10.8693,71.6686,107.0125,35.1165,267.2026,384.9303,142.6896,126.133,194.728,55.1005,257.2154,375.2855,132.8651,-11.945,-1.21
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2003,9837.951,9803.176,4579.908,5223.268,48.3129,87.6828,36.4867,-58.751,-5.993,-69.549,-0.709,,85.838,9.263,8.756,1.192,0.5683,25.997,106.1,144.589,75.354,69.235,14.749,68.4289,62.6359,74.5605,54.2751,48.522,60.3405,13.8796,11.2106,15.6796,6.3723,5.5435,6.6469,0.71,8.2352,85.225,0.88,10.0878,70.2702,104.5795,34.932,265.0662,382.108,141.6906,126.3599,194.3361,56.1676,255.6363,372.9945,132.4169,-10.795,-1.101
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2004,9768.402,9735.091,4543.647,5191.444,47.9774,87.5218,36.764,-56.2,-5.773,-66.622,-0.684,,86.423,8.758,8.877,1.1959,0.5712,26.171,105.9,142.623,74.73,67.893,14.65,68.6879,62.8503,74.8527,54.4825,48.6846,60.582,14.0224,11.294,15.8644,6.4547,5.6118,6.7338,0.66,7.6138,85.853,0.815,9.3299,69.2297,103.2692,34.245,260.3483,376.8356,137.9445,125.3971,192.8442,55.8435,251.4654,368.202,129.2705,-10.424,-1.071
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2005,9701.78,9667.838,4507.348,5160.491,47.6459,87.3434,37.0257,-52.433,-5.424,-67.883,-0.702,,88.443,8.382,9.148,1.2207,0.5834,26.389,105.9,140.876,73.96,66.916,14.572,68.9822,63.1285,75.1382,54.7313,48.9175,60.8223,14.1644,11.3922,16.0387,6.5324,5.6898,6.8099,0.621,7.0194,87.906,0.763,8.6067,67.8362,101.0349,33.759,255.3606,370.7933,134.6222,123.5213,189.9925,55.154,246.9524,362.5703,126.4738,-15.451,-1.598
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2006,9633.897,9608.036,4474.67,5133.366,47.3512,87.1683,37.2586,-43.419,-4.519,-51.722,-0.538,,94.726,8.423,9.859,1.3055,0.6237,26.564,106.1,138.145,72.447,65.698,14.378,69.436,63.5876,75.5308,55.1284,49.313,61.1677,14.3388,11.5144,16.2451,6.6313,5.7459,6.9242,0.608,6.4603,94.197,0.739,7.927,65.41,97.8959,32.1241,247.2098,360.47,129.6344,119.2464,183.9216,52.9373,239.3957,352.8345,122.0338,-8.303,-0.864
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2007,9582.175,9563.134,4450.42,5112.713,47.1299,87.0462,37.461,-34.072,-3.563,-38.083,-0.398,,101.207,8.142,10.583,1.3938,0.666,26.795,106.2,135.279,70.744,64.536,14.146,69.9855,64.1852,75.9593,55.6165,49.8259,61.5656,14.5327,11.6656,16.4616,6.7166,5.7786,7.0366,0.597,5.9405,100.688,0.72,7.2962,61.7367,92.3335,30.4879,237.3733,347.8453,123.8775,113.6194,175.6235,50.3452,230.2252,341.0617,116.6205,-4.013,-0.42
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2008,9544.092,9529.358,4432.534,5096.824,46.9635,86.9666,37.6334,-28.976,-3.04,-29.468,-0.309,,105.086,7.867,11.028,1.4485,0.6925,26.95,106.3,134.062,69.936,64.126,14.068,70.3485,64.5689,76.2625,55.9503,50.1962,61.8199,14.6723,11.7709,16.6233,6.7745,5.8064,7.1196,0.573,5.4634,104.591,0.69,6.7182,59.2109,88.485,29.3068,230.7917,339.0837,120.2158,109.9144,169.6333,49.1954,223.9302,332.3543,113.5439,-0.495,-0.052
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2009,9514.624,9507.337,4421.224,5086.114,46.8549,86.9273,37.7769,-28.186,-2.965,-14.574,-0.153,,107.158,7.502,11.271,1.4811,0.7085,27.085,106.3,135.344,70.682,64.662,14.236,70.4088,64.5784,76.3981,55.9817,50.1852,61.9165,14.6937,11.7568,16.679,6.7666,5.8117,7.1191,0.539,5.0325,106.694,0.653,6.1969,58.2696,87.184,28.691,230.065,339.2868,118.5888,109.7105,169.4561,49.0179,223.5197,332.7593,112.3819,13.61,1.432
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2010,9500.05,9490.752,4412.608,5078.144,46.7732,86.8941,37.9179,-28.885,-3.043,-18.597,-0.196,,106.778,6.685,11.251,1.4782,0.7076,27.277,106.3,135.663,71.037,64.626,14.294,70.5005,64.6164,76.5557,56.0427,50.2095,62.0222,14.809,11.8256,16.8261,6.8412,5.844,7.2158,0.498,4.6477,106.351,0.609,5.7319,57.6603,86.3663,28.1969,230.5485,339.9392,118.8486,110.0484,169.5115,49.6833,224.3477,333.533,113.2809,10.3,1.085
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2011,9481.453,9472.735,4402.539,5070.196,46.6844,86.8317,38.0593,-23.129,-2.442,-17.436,-0.184,,109.637,6.27,11.574,1.5241,0.7304,27.412,106.2,132.766,69.172,63.594,14.016,71.0679,65.2377,76.9901,56.563,50.7783,62.4174,15.0131,11.9905,17.0498,6.9146,5.8688,7.3137,0.471,4.3073,109.231,0.578,5.3209,54.1481,80.9335,26.6144,220.0506,325.5535,113.1759,104.6687,160.8348,47.8855,214.3642,319.6535,108.0754,5.686,0.6
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2012,9464.017,9463.076,4397.152,5065.924,46.6368,86.7986,38.181,-12.786,-1.351,-1.881,-0.02,,115.932,6.164,12.251,1.6234,0.7781,27.485,106.2,128.718,66.232,62.487,13.602,71.8,66.1236,77.4384,57.2725,51.6356,62.8513,15.275,12.2658,17.2811,7.0144,5.9128,7.4366,0.461,4.0064,115.533,0.563,4.9577,50.2273,74.4406,25.3383,206.3856,305.3159,107.4045,97.0114,148.1437,45.6073,200.9176,299.6403,102.4624,10.903,1.152
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2013,9462.136,9464.453,4398.658,5065.794,46.6436,86.8306,38.2921,-5.912,-0.624,4.634,0.049,,118.179,5.565,12.487,1.6731,0.802,27.718,106.3,124.091,62.81,61.281,13.111,72.6808,67.2024,77.9852,58.1281,52.6748,63.392,15.5219,12.5311,17.498,7.0976,5.9941,7.5184,0.441,3.7382,117.8,0.54,4.6339,45.1127,66.0594,23.5457,188.7818,279.4413,99.1869,87.6879,132.995,42.4079,183.5558,274.1142,94.2907,10.55,1.115
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2014,9466.77,9472.708,4404.484,5068.224,46.6843,86.9039,38.4111,-3.106,-0.328,11.875,0.125,,118.739,4.849,12.535,1.702,0.8158,27.918,106.5,121.845,61.091,60.754,12.863,73.245,67.8746,78.3789,58.663,53.3083,63.7686,15.7058,12.7295,17.6661,7.1654,6.0766,7.5794,0.415,3.495,118.383,0.511,4.3403,41.1998,60.1043,21.7085,178.7745,265.0956,93.9231,81.6997,123.8113,39.7357,173.8743,260.1702,89.2227,14.979,1.581
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2015,9478.645,9487.293,4414.172,5073.122,46.7562,87.011,38.53,-0.792,-0.083,17.296,0.182,,119.028,4.105,12.546,1.7281,0.8294,28.169,106.3,119.82,59.84,59.98,12.629,73.7607,68.4651,78.77,59.1507,53.8644,64.1404,15.8776,12.8505,17.8795,7.2414,6.1303,7.6638,0.389,3.2708,118.694,0.482,4.0696,37.5416,54.1423,20.3854,169.7027,251.8045,89.4376,76.4598,115.3298,37.8164,165.1147,247.2367,84.9655,18.088,1.907
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2016,9495.941,9499.064,4422.812,5076.252,46.8142,87.1275,38.6537,-2.018,-0.213,6.245,0.066,,117.118,3.557,12.329,1.7271,0.8302,28.346,106.1,119.136,59.222,59.915,12.542,74.1532,68.936,79.0503,59.5248,54.3231,64.3953,15.9581,12.8988,17.9905,7.2613,6.1253,7.6946,0.36,3.0608,116.811,0.449,3.8163,34.0899,48.6667,18.9977,161.7728,240.5151,85.1062,71.5203,107.3854,35.9351,157.3786,236.0432,80.9366,8.272,0.871
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2017,9502.186,9495.79,4423.272,5072.518,46.798,87.2007,38.8152,-16.148,-1.7,-12.793,-0.135,,102.953,2.949,10.842,1.5499,0.7462,28.498,105.9,119.101,59.234,59.867,12.542,74.3618,69.1741,79.2227,59.71,54.5369,64.5458,16.0343,12.9322,18.1069,7.3144,6.148,7.7611,0.301,2.8628,102.701,0.386,3.5774,32.1512,45.6926,18.0938,158.7257,235.5382,84.0067,69.3442,103.5359,35.3822,154.6038,231.3303,80.106,3.337,0.351
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2018,9489.393,9480.031,4417.818,5062.214,46.7204,87.2705,39.0153,-27.338,-2.884,-18.724,-0.198,,94.468,2.616,9.965,1.4574,0.7025,28.601,105.7,121.806,59.696,62.11,12.849,74.3344,69.2252,79.1343,59.6608,54.5708,64.4308,16.0631,13.0696,18.0531,7.2323,6.1691,7.6375,0.256,2.6762,94.252,0.335,3.3521,31.0185,44.3813,17.0948,161.4148,238.9502,85.6934,69.5431,104.021,35.2007,157.5574,234.9541,82.1172,8.615,0.909
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2019,9470.669,9435.42,4398.714,5036.706,46.5005,87.3332,39.2884,-36.532,-3.872,-70.499,-0.747,,87.652,2.472,9.29,1.3892,0.6698,28.609,105.8,124.184,60.198,63.986,13.162,74.2555,69.2194,79.0081,59.5591,54.5412,64.2836,16.0958,13.2147,18.0035,7.1591,6.1903,7.5259,0.222,2.5011,87.464,0.293,3.1405,30.7549,44.2115,16.6745,165.6386,243.9793,88.7147,70.7128,105.8983,35.4975,162.0631,240.2788,85.3969,-33.954,-3.599
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2020,9400.17,9350.944,4358.798,4992.146,46.0842,87.3131,39.595,-64.503,-6.898,-98.452,-1.053,,83.089,2.337,8.886,1.3691,0.6599,28.618,105.8,147.592,73.408,74.184,15.784,72.269,67.1014,77.4276,57.5571,52.405,62.6916,14.6879,11.6373,16.8518,6.5141,5.3286,6.985,0.196,2.3381,82.923,0.258,2.9449,32.0216,46.1908,17.1586,190.8398,279.3927,102.689,78.773,118.432,38.847,187.4431,275.9453,99.4795,-33.954,-3.631
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2021,9301.718,9251.365,4310.858,4940.507,45.5934,87.2554,39.8814,-66.747,-7.215,-100.706,-1.089,,79.787,2.276,8.624,1.3706,0.6608,28.619,105.8,146.534,72.22,74.314,15.839,72.2206,67.2101,77.1756,57.4931,52.4978,62.4246,14.6403,11.7483,16.6492,6.5395,5.4256,6.9696,0.175,2.1839,79.638,0.229,2.7576,31.1697,44.7727,16.8693,191.7492,279.4727,104.5884,78.5349,117.4556,39.2472,188.5342,276.2074,101.5522,-33.954,-3.67
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,2022,9201.012,9173.237,4274.359,4898.877,45.2084,87.2518,40.1922,-47.55,-5.184,-55.55,-0.606,,73.954,2.149,8.062,1.3264,0.6397,28.629,105.8,121.504,59.102,62.402,13.246,74.3612,69.4376,79.0019,59.6275,54.7197,64.244,16.1711,13.4014,17.9891,7.1136,6.2087,7.4472,0.152,2.0403,73.825,0.2,2.5839,29.5924,42.5885,15.891,165.5892,243.2822,89.2498,70.1598,104.9091,34.9693,162.4392,240.029,86.3171,-8,-0.872
