category,lat,lon
station,52.4667194,25.1870517
station,52.7780090,25.4105565
post_office,52.1068417,23.8157399
station,52.0276357,23.7938421
station,52.1403946,25.4461840
fap,52.1039014,23.8123516
station,52.8768890,25.6174215
station,52.1216509,25.7302010
post_office,52.0290132,23.8003031
station,53.1057494,25.5866759
station,53.2161000,25.8874355
fap,53.1173673,25.9665702
shop_grocery,53.1186236,25.9501226
fap,53.1099403,25.9504072
shop_grocery,52.1006119,23.7862147
station,53.1192557,25.9708986
fap,53.1297546,25.9965754
fap,53.1270639,26.0052438
station,53.1415142,26.0231581
station,53.0589559,26.1573261
station,53.1853370,26.1283872
station,52.4050641,30.7715128
station,53.1960078,26.1559441
station,53.0723502,26.1697394
shop_grocery,53.1146406,26.0611543
station,52.6116979,30.7863574
station,52.4154668,30.8226733
station,52.5983387,30.8155670
station,53.2064709,26.2344161
station,52.1755126,26.2521478
station,52.7528759,30.4794632
station,52.8647969,26.3641665
station,53.0788501,26.4525369
station,52.7128702,30.5674242
station,52.2949266,26.5314701
station,52.2689896,26.4476041
station,52.6906668,30.6156827
station,52.6416164,30.7213279
station,52.2031784,26.3186945
station,53.0725927,26.3872947
station,52.6591992,30.6831180
station,52.9795710,26.3073270
station,52.6262090,30.7547807
station,53.0709256,26.2663834
station,52.0061248,23.8214148
station,52.4489063,26.7104598
station,52.2966546,26.6174928
station,52.7585846,26.4349212
station,52.7380783,26.4538507
station,52.6583832,26.4895181
station,52.6290737,26.5059127
station,52.8825587,30.0875876
station,52.8568266,30.1654998
station,51.8021115,26.7824994
station,52.8412240,30.2748948
station,52.2329946,26.9357215
station,52.7879312,30.4009992
station,52.3942277,26.7609978
station,52.7697529,30.4419473
station,52.1702930,26.7955457
station,52.8179201,30.3328647
station,52.2412755,26.8416953
station,52.1251537,26.7891040
station,52.2088569,27.2587059
station,52.7233191,29.8183957
station,52.2232863,27.1336756
station,52.6894012,29.7602865
station,52.2040192,27.3595525
station,52.5259296,29.5844968
station,52.2290221,27.0217760
station,53.1990655,30.0929730
station,53.0504759,30.0076095
station,52.9292744,29.8704345
station,52.2230905,27.0790443
station,52.8463368,29.9951085
station,52.8937854,29.9960648
station,52.8147204,29.9473009
station,52.7959221,29.9219115
station,52.2150252,27.4734433
station,52.9048500,30.0031092
shop_grocery,52.9294396,30.0163808
shop_grocery,55.1927225,30.1803922
cafe,55.1725640,30.2253022
shop_grocery,53.8426681,27.4935134
shop_grocery,53.8783005,27.5484361
station,53.8201837,24.0362935
station,53.7602254,23.9598027
station,53.7146509,23.9309106
bank,53.7104450,23.8155740
post_office,53.7070990,23.7970750
shop_grocery,53.7062083,23.8158218
post_office,53.7052261,23.8406149
shop_grocery,53.7036573,23.8501165
post_office,53.7020720,23.8188081
fap,53.6995358,23.7888161
shop_grocery,53.6988451,23.8201776
restaurant,53.6984045,23.8076687
bank,53.6975470,23.8208560
post_office,53.6974359,23.8080402
cafe,53.6970713,23.8197521
post_office,53.6967614,23.8318034
post_office,53.6959767,23.8551514
shop_grocery,53.6932984,23.8252758
post_office,53.6927456,23.8229738
cafe,53.6921143,23.8255206
cafe,53.6918252,23.8257079
fap,53.6914363,23.7963535
shop_grocery,53.6906953,23.8064565
post_office,53.6903663,23.8017884
bank,53.6887896,23.8357443
post_office,53.6833300,23.8360081
bank,53.6829068,23.8304849
bank,53.6827232,23.8327977
cafe,53.6825076,23.8328052
restaurant,53.6824606,23.8323654
school,53.6814849,23.8363661
shop_grocery,53.6811250,23.8380657
cafe,53.6810398,23.8407979
cafe,53.6789580,23.8342380
shop_grocery,53.6758817,23.8458972
bank,53.6754247,23.8529105
bank,53.6742664,23.8282906
shop_grocery,53.6729977,23.8140021
shop_grocery,53.6713779,23.8046837
shop_grocery,53.6705091,23.8237400
shop_grocery,53.6700190,23.8174777
shop_grocery,53.6687884,23.8671944
shop_grocery,53.6684486,23.7901867
shop_grocery,53.6666730,23.7888641
shop_grocery,53.6663890,23.7770800
bank,53.6662590,23.7775000
post_office,53.6661910,23.7881100
fap,53.6593415,23.7724908
cafe,53.6648936,23.7905407
shop_grocery,53.6648632,23.7907240
shop_grocery,53.6640545,23.8418955
cafe,53.6633181,23.7782989
cafe,53.6627172,23.8395103
shop_grocery,53.6621539,23.8148496
shop_grocery,53.6599353,23.8339647
shop_grocery,53.6567045,23.8410796
shop_grocery,53.6566855,23.8413715
shop_grocery,53.6563108,23.8490339
restaurant,53.6547060,23.8460252
shop_grocery,53.6535149,23.8451759
shop_grocery,53.6530607,23.8341036
shop_grocery,53.6521737,23.8420113
restaurant,53.6503270,23.8465515
cafe,53.6488540,23.8362135
shop_grocery,53.6488558,23.8361330
shop_grocery,53.6480581,23.8405144
shop_grocery,53.6481921,23.8328907
shop_grocery,53.6472080,23.8461480
station,53.6452039,24.0545762
shop_grocery,53.6441307,23.8410989
station,53.5877502,24.1608091
shop_grocery,53.5799914,24.2391576
cafe,53.8763330,27.4982551
cafe,55.1934494,30.2138307
cafe,55.1930792,30.2152357
station,52.6309390,29.7149888
school,52.6279966,29.7518979
restaurant,55.1979030,30.2080626
post_office,55.1825205,30.2062095
post_office,55.1733407,30.1513862
post_office,55.1935127,30.2053969
post_office,55.1638913,30.1862225
post_office,55.1687479,30.1216689
post_office,55.1943842,30.2320254
post_office,55.2122714,30.2298650
post_office,55.1967440,30.2484430
post_office,55.2175490,30.1271617
bank,53.8629322,27.6037609
post_office,54.7287182,28.0665044
bank,53.6582490,23.8401010
shop_grocery,53.8758826,27.6211718
restaurant,53.8760090,27.6313617
station,52.2856250,23.4510691
station,52.3179745,23.4258213
post_office,52.2078787,24.3565082
shop_grocery,55.1544650,30.3425694
fap,53.4167644,24.5531751
bank,53.8673087,27.6533429
shop_grocery,53.8663201,27.6568323
school,53.3951544,24.5348982
cafe,53.9093128,27.5754459
bank,53.6793421,23.8292013
shop_grocery,53.6967357,23.8044126
cafe,53.6754996,23.8624609
bank,53.6764781,23.8608494
cafe,53.6814800,23.8311644
bank,53.9352934,27.6509056
shop_grocery,53.7060756,27.8758617
shop_grocery,53.7700195,27.3460826
bank,53.6764405,23.8411503
shop_grocery,53.6789627,23.8405765
bank,53.6859773,23.8346675
shop_grocery,53.9175911,27.6673199
post_office,54.0057297,27.6824838
restaurant,54.0048492,27.6846325
shop_grocery,54.0048352,27.6850962
restaurant,55.1994037,30.2051455
post_office,53.8259142,27.7650879
shop_grocery,53.5328448,26.7649291
station,53.7462601,27.6879256
shop_grocery,53.6726691,27.7484751
restaurant,53.6863537,23.8358256
station,53.6772777,27.7467237
cafe,53.9091107,27.5567119
cafe,53.9038812,27.5588067
bank,53.9039649,27.5572873
cafe,53.9020320,27.5648089
station,53.0952397,25.3435730
shop_grocery,54.2714793,28.4985242
bank,53.6779520,23.8359172
school,53.5672672,26.1359671
bank,53.9159703,27.5881027
cafe,53.6802567,23.8417329
shop_grocery,53.6859145,23.8471270
restaurant,54.4817194,26.4002748
cafe,54.4816441,26.4002312
shop_grocery,52.4608541,30.9657756
fap,52.4885063,30.9858913
school,52.4383952,31.0024769
station,52.4306959,30.9907826
fap,52.4322163,31.0080600
cafe,53.8843131,27.5835608
cafe,53.8835148,27.5823574
post_office,52.4667024,30.9730397
shop_grocery,52.4589097,30.9650665
post_office,52.4566224,30.9555165
post_office,52.4567627,30.9621120
post_office,52.4243926,31.0129972
cafe,55.4834189,28.7786030
shop_grocery,53.7213298,24.1951558
station,52.1221712,26.0890019
restaurant,52.1148396,26.1141131
restaurant,52.1213837,26.0935443
station,53.6595732,23.8179532
shop_grocery,53.8883717,27.5142000
station,54.0925917,27.1917282
station,54.0695277,27.2127575
bank,53.0256026,27.5505851
bank,53.0246683,27.5482610
shop_grocery,53.0296329,27.5564781
shop_grocery,53.0274099,27.5506316
shop_grocery,53.9844862,27.8925648
station,53.9944725,27.9057787
bank,53.0309388,27.5891096
shop_grocery,53.0306955,27.5909893
bank,53.0288473,27.5918345
shop_grocery,53.0222453,27.5409632
shop_grocery,53.8937737,25.7974215
restaurant,52.4229786,31.0138445
shop_grocery,53.9938970,27.9052718
shop_grocery,53.9781768,27.9171228
shop_grocery,53.6853670,23.8247099
bank,53.8254503,27.7647879
station,52.1795737,25.1507370
fap,52.1928756,25.1624927
bank,53.9482084,27.6718725
bank,53.9429223,27.6873180
shop_grocery,53.0052121,27.5177895
station,52.2236830,24.3456778
shop_grocery,53.8360396,30.3587426
cafe,53.9037155,27.4545999
shop_grocery,53.6883864,23.8360018
shop_grocery,53.6971981,23.8210722
cafe,53.9026462,27.5447646
shop_grocery,53.8161159,27.4548593
bank,53.7436990,27.6965878
cafe,53.8832234,27.5519592
station,54.3899801,26.5966749
shop_grocery,53.8356042,27.6954297
bank,53.6993699,23.8146438
shop_grocery,53.9119210,27.3988320
station,52.7930268,27.5449781
bank,53.9098824,27.4947965
shop_grocery,55.1889725,30.2450717
shop_grocery,54.0415874,27.3035763
shop_grocery,53.9357741,27.5831373
cafe,52.1220283,29.2822545
bank,52.1148256,26.1014038
restaurant,55.5359166,28.6438808
post_office,55.5349700,28.6445169
cafe,55.5292124,28.6673446
station,53.5766794,25.5087445
shop_grocery,53.8412615,27.5317190
station,53.4027186,25.5812037
bank,55.5174922,28.6878255
post_office,55.5181922,28.6870128
bank,55.5180594,28.6866722
station,55.5427161,28.6748836
shop_grocery,53.9244014,24.7904462
bank,53.8833597,27.5673259
shop_grocery,53.8913694,27.6837000
shop_grocery,53.1179015,26.0194933
bank,53.6979457,23.8113845
bank,54.4810271,26.3955299
bank,55.1899232,30.2054094
shop_grocery,53.9366055,27.5971049
shop_grocery,53.9356965,27.6028291
shop_grocery,52.7888970,27.5268894
shop_grocery,53.9275898,27.4898093
shop_grocery,52.7924641,27.5331884
shop_grocery,52.7946348,27.5371261
shop_grocery,52.1540214,26.1023730
fap,55.4916304,28.7691219
cafe,53.9071812,27.6357317
bank,55.4854796,28.7711872
post_office,53.8698704,27.6028668
restaurant,53.8978864,27.5455170
shop_grocery,53.8188361,27.7534913
cafe,53.9655370,27.6645354
shop_grocery,53.9656062,27.6644659
cafe,53.1450217,29.2293299
shop_grocery,53.1434140,29.2305505
shop_grocery,53.1363599,29.2033787
shop_grocery,53.1387534,29.2028381
restaurant,53.1371928,29.2272790
cafe,53.1412290,29.2260650
fap,52.3949047,30.8981592
fap,52.3954393,30.9043348
restaurant,54.2458216,28.5057460
shop_grocery,53.8679368,27.6500187
shop_grocery,53.8409072,27.7024734
cafe,53.8672258,27.5246262
shop_grocery,53.8516769,27.5382195
shop_grocery,53.8463991,27.5345311
shop_grocery,53.8511813,27.5459721
cafe,53.8513117,27.5457759
shop_grocery,53.8143703,27.5851841
shop_grocery,52.2128819,24.5591905
shop_grocery,52.2309295,24.3059431
shop_grocery,52.2087750,24.3530125
cafe,52.2116297,24.3558497
shop_grocery,52.2258319,24.3318245
restaurant,52.4448257,30.9973691
restaurant,52.4264787,31.0119989
shop_grocery,52.4273532,31.0131386
post_office,52.2339007,24.3389272
cafe,52.3469828,27.4545808
shop_grocery,53.8519764,27.6094809
cafe,53.8476080,27.5170707
shop_grocery,53.7114673,23.8488845
shop_grocery,52.1875811,24.1333577
post_office,53.8908861,27.5500234
cafe,53.8907413,27.5517612
shop_grocery,53.8907741,27.5506812
shop_grocery,53.9075191,27.5854967
cafe,53.9071390,27.5867609
restaurant,52.4284069,31.0135211
school,53.0793018,30.0464657
cafe,53.0686712,30.0005932
station,53.5370768,24.2724205
station,53.4602614,24.3872113
shop_grocery,53.0700460,29.9899054
station,53.0934587,30.0508451
station,52.8259237,27.5862124
station,52.8560942,27.5864929
station,52.8661716,27.5775727
shop_grocery,53.8769326,27.5596961
cafe,53.9310540,27.5990332
sports_centre,53.9341850,27.6018129
shop_grocery,53.9359030,27.6042131
shop_grocery,53.9365458,27.6045433
shop_grocery,53.9366589,27.6127489
shop_grocery,53.9522798,27.6174002
shop_grocery,53.9611243,27.6165733
shop_grocery,53.9654417,27.6450155
cafe,53.9646171,27.6436850
shop_grocery,53.9644193,27.6437947
restaurant,53.8635516,27.5728395
fap,53.8645013,27.5707106
shop_grocery,55.5234404,28.6643283
shop_grocery,52.4466788,30.9569553
shop_grocery,52.4466872,30.9571081
shop_grocery,52.4467536,30.9584557
cafe,53.9103189,30.3330698
shop_grocery,53.9118436,30.3407020
shop_grocery,53.9842901,29.7080692
bank,53.8647072,27.6670532
sports_centre,53.8648122,27.6685363
shop_grocery,53.8795914,27.6084784
bank,55.5166290,28.6863960
shop_grocery,53.9168517,27.5657385
shop_grocery,53.9168424,27.5659239
shop_grocery,53.4804380,26.7267300
shop_grocery,53.4763180,26.7313900
shop_grocery,53.4779448,26.7323710
shop_grocery,53.4794310,26.7417690
shop_grocery,53.4798185,26.7431113
fap,53.4803491,26.7488175
shop_grocery,53.4832910,26.7319900
bank,53.4836800,26.7376490
shop_grocery,53.4815290,26.7383000
shop_grocery,53.4872200,26.7392590
shop_grocery,53.4825590,26.7499290
shop_grocery,53.4873500,26.7439000
restaurant,53.4870910,26.7449700
shop_grocery,53.4872460,26.7457836
shop_grocery,53.4873366,26.7458924
shop_grocery,53.4875429,26.7460949
shop_grocery,53.4873000,26.7472890
shop_grocery,53.4871100,26.7476500
bank,53.4833100,26.7533790
shop_grocery,53.4832000,26.7541100
shop_grocery,53.4833193,26.7547085
shop_grocery,53.4833659,26.7544524
shop_grocery,53.4834780,26.7552700
shop_grocery,52.0486214,29.2667358
bank,55.5267592,28.6708113
bank,55.5151981,28.6909528
shop_grocery,53.3101090,26.0229532
shop_grocery,52.2158409,27.8366839
bank,52.2120265,27.8571379
shop_grocery,52.2172076,27.8531403
bank,52.2160971,27.8567211
shop_grocery,52.2185262,27.8572578
shop_grocery,52.2147417,27.8640398
bank,52.2134310,27.8622961
shop_grocery,52.2263688,27.8704855
bank,52.4071322,30.9240878
shop_grocery,52.4072682,30.9247890
post_office,52.4070527,30.9237331
bank,52.4093823,30.9353683
restaurant,52.4089865,30.9325438
bank,52.4184110,30.9747257
post_office,52.4168349,30.9970475
bank,52.4177163,31.0032483
restaurant,52.4520277,30.9779999
bank,52.4660928,30.9686445
cafe,54.0714863,28.4642895
bank,52.4405039,31.0012565
bank,52.4266768,31.0061316
cafe,52.4231614,31.0014983
shop_grocery,55.1757365,30.2066282
shop_grocery,52.3947680,31.0282655
cafe,52.3938210,31.0289069
cafe,52.3920308,31.0302331
cafe,52.3933795,31.0290983
shop_grocery,52.3912812,31.0302223
restaurant,52.3825273,31.0286540
bank,52.3901419,31.0319188
bank,53.0845768,30.0517300
bank,53.0869663,30.0539042
post_office,53.2221482,26.3999701
school,52.5395307,30.9071775
school,52.5366325,30.9131664
station,52.9207026,26.3468036
restaurant,53.9415795,27.6411517
shop_grocery,53.9295839,27.5757945
shop_grocery,52.4659173,30.9621631
restaurant,53.9003460,27.5747050
shop_grocery,52.2455328,27.8598522
shop_grocery,52.3823982,31.3472817
restaurant,53.9047786,27.5821269
bank,53.9287533,27.5749495
cafe,53.8475759,27.4428686
restaurant,54.1551219,27.8351769
shop_grocery,52.1010415,28.6131275
cafe,54.0063218,27.2875090
restaurant,53.9068586,27.5735655
shop_grocery,53.9400268,27.5714187
shop_grocery,53.9403143,27.5717194
cafe,53.8997608,27.5619056
sports_centre,53.9289640,27.5751660
shop_grocery,53.9102923,27.4047338
shop_grocery,55.7227239,27.5650885
cafe,53.9309973,27.6354440
cafe,51.8211067,29.1547689
cafe,51.8129039,29.1704061
station,53.5099818,28.1427136
shop_grocery,52.5324932,24.9848811
cafe,52.5339754,24.9845592
restaurant,52.5340385,24.9846203
shop_grocery,53.1506690,29.2261480
shop_grocery,53.8892223,27.6501105
station,55.7013214,27.5806960
shop_grocery,54.0404457,27.6635717
shop_grocery,53.1558063,29.2190966
restaurant,53.8965484,27.5485031
cafe,53.8942683,27.4818203
post_office,52.4113174,30.9739424
bank,52.4112871,30.9736525
shop_grocery,52.4111507,30.9729222
restaurant,53.8728864,25.3178193
restaurant,52.5707981,23.8034552
post_office,52.5585846,23.7974215
shop_grocery,52.5580438,23.7952256
shop_grocery,52.5581009,23.7954609
station,52.1468987,29.1457573
restaurant,52.0527172,29.2537975
post_office,55.5397721,28.6304190
cafe,52.1154110,26.1138958
cafe,53.8975216,27.5459301
restaurant,53.8929471,27.4941960
station,52.3730658,30.4791939
shop_grocery,52.4552928,31.0208594
restaurant,55.4849620,28.7770051
cafe,55.4850691,28.7764469
cafe,55.4852125,28.7775954
cafe,55.4851458,28.7818620
cafe,55.4850653,28.7752991
bank,55.4904373,28.7808831
bank,53.8822328,27.5498296
shop_grocery,53.9218732,27.4969287
cafe,53.9221304,27.4965800
fap,53.6806927,23.8638668
shop_grocery,52.0991168,23.6912410
shop_grocery,52.0294398,23.8020115
cafe,53.9132066,27.5810608
shop_grocery,53.7205729,27.3148763
post_office,52.4000167,23.8228247
pool,54.2045947,28.4737654
shop_grocery,53.3003193,28.5690804
cafe,54.0584079,27.7338311
cafe,54.6911998,30.9908933
station,53.5319835,24.7426399
station,53.4706340,24.6631734
shop_grocery,54.0361569,27.7222503
shop_grocery,52.4568602,30.9586298
station,53.1339776,29.1722015
shop_grocery,53.9097058,27.4927217
shop_grocery,52.6268579,29.7507650
bank,53.6495914,23.8425967
bank,53.6536000,23.8481600
shop_grocery,53.7922690,29.0324919
restaurant,53.9219496,27.5665037
shop_grocery,53.9579497,27.6882362
shop_grocery,53.9495427,27.6945195
shop_grocery,53.9297715,27.6320702
shop_grocery,54.5432003,29.8497775
bank,55.1931591,30.2189618
cafe,54.0209652,26.4039476
shop_grocery,55.1520021,30.1272020
shop_grocery,55.1729126,30.2081901
cafe,54.8805095,28.7284283
cafe,53.9211652,27.6135572
cafe,53.9187592,27.3011137
bank,53.6418416,23.8442711
shop_grocery,53.8452534,27.4573532
cafe,52.0941192,23.7327597
cafe,53.9210768,27.5984715
restaurant,53.9049656,27.5483737
cafe,55.1948059,30.2051029
bank,52.0882616,23.7083294
post_office,53.7518583,28.0128247
cafe,53.8673968,27.6502137
shop_grocery,53.8670941,27.6503481
station,55.7148513,28.2147934
shop_grocery,53.9356006,27.6519750
