territory_id,metric,year,value,dtype
r-hrodzienski,min_minutes_to_minsk,2026,186.8,d
r-iujeuski,wage_byn,2010,81.9296,d
r-iujeuski,wage_byn,2011,131.7433,d
r-iujeuski,wage_byn,2012,265.9688,d
r-iujeuski,wage_byn,2013,364.8347,d
r-iujeuski,wage_byn,2014,430.265,d
r-iujeuski,wage_byn,2015,461.523,d
r-iujeuski,wage_byn,2016,487.7,d
r-iujeuski,wage_byn,2017,563.2,d
r-iujeuski,wage_byn,2018,664.6,d
r-iujeuski,wage_byn,2019,742.7,d
r-iujeuski,wage_byn,2020,878.0,d
r-iujeuski,wage_byn,2021,1002.5,d
r-iujeuski,wage_byn,2022,1150.5,d
r-iujeuski,wage_byn,2023,1347.6,d
r-iujeuski,wage_byn,2024,1567.9,d
r-iujeuski,wage_byn,2025,1940.9,d
r-iujeuski,employed_persons,2010,10884.0,d
r-iujeuski,employed_persons,2011,10856.0,d
r-iujeuski,employed_persons,2012,11150.0,d
r-iujeuski,employed_persons,2013,10815.0,d
r-iujeuski,employed_persons,2014,10567.0,d
r-iujeuski,employed_persons,2015,10174.0,d
r-iujeuski,employed_persons,2016,9952.0,d
r-iujeuski,employed_persons,2017,9788.0,d
r-iujeuski,employed_persons,2018,9623.0,d
r-iujeuski,employed_persons,2019,9124.0,d
r-iujeuski,employed_persons,2020,9125.0,d
r-iujeuski,employed_persons,2021,9101.0,d
r-iujeuski,employed_persons,2022,8971.0,d
r-iujeuski,employed_persons,2023,8611.0,d
r-iujeuski,employed_persons,2024,8471.0,d
r-iujeuski,k_oblast_coverage_2019,2019,1.1456,m
r-iujeuski,avg_pension_oblast_byn,2025,905.8,d
r-iujeuski,min_minutes_to_minsk,2026,90.5,d
r-ivacevicki,wage_byn,2010,98.4696,d
r-ivacevicki,wage_byn,2011,151.6744,d
r-ivacevicki,wage_byn,2012,301.323,d
r-ivacevicki,wage_byn,2013,409.2316,d
r-ivacevicki,wage_byn,2014,491.1953,d
r-ivacevicki,wage_byn,2015,552.7688,d
r-ivacevicki,wage_byn,2016,549.1,d
r-ivacevicki,wage_byn,2017,616.9,d
r-ivacevicki,wage_byn,2018,783.1,d
r-ivacevicki,wage_byn,2019,859.1,d
r-ivacevicki,wage_byn,2020,983.9,d
r-ivacevicki,wage_byn,2021,1134.5,d
r-ivacevicki,wage_byn,2022,1310.4,d
r-ivacevicki,wage_byn,2023,1517.8,d
r-ivacevicki,wage_byn,2024,1776.4,d
r-ivacevicki,wage_byn,2025,2114.6,d
r-ivacevicki,employed_persons,2010,26901.0,d
r-ivacevicki,employed_persons,2011,26622.0,d
r-ivacevicki,employed_persons,2012,25551.0,d
r-ivacevicki,employed_persons,2013,24626.0,d
r-ivacevicki,employed_persons,2014,24077.0,d
r-ivacevicki,employed_persons,2015,24457.0,d
r-ivacevicki,employed_persons,2016,24699.0,d
r-ivacevicki,employed_persons,2017,24389.0,d
r-ivacevicki,employed_persons,2018,24197.0,d
r-ivacevicki,employed_persons,2019,23325.0,d
r-ivacevicki,employed_persons,2020,23032.0,d
r-ivacevicki,employed_persons,2021,22718.0,d
r-ivacevicki,employed_persons,2022,22275.0,d
r-ivacevicki,employed_persons,2023,21628.0,d
r-ivacevicki,employed_persons,2024,21195.0,d
r-ivacevicki,k_oblast_coverage_2019,2019,1.1786,m
r-ivacevicki,avg_pension_oblast_byn,2025,877.45,d
r-ivacevicki,min_minutes_to_minsk,2026,126.4,d
r-ivanauski,wage_byn,2010,93.3736,d
r-ivanauski,wage_byn,2011,149.4219,d
r-ivanauski,wage_byn,2012,295.3804,d
r-ivanauski,wage_byn,2013,401.701,d
r-ivanauski,wage_byn,2014,493.9755,d
r-ivanauski,wage_byn,2015,519.6431,d
r-ivanauski,wage_byn,2016,558.8,d
r-ivanauski,wage_byn,2017,633.1,d
r-ivanauski,wage_byn,2018,726.9,d
r-ivanauski,wage_byn,2019,829.2,d
r-ivanauski,wage_byn,2020,980.0,d
r-ivanauski,wage_byn,2021,1122.5,d
r-ivanauski,wage_byn,2022,1300.9,d
r-ivanauski,wage_byn,2023,1551.6,d
r-ivanauski,wage_byn,2024,1823.1,d
r-ivanauski,wage_byn,2025,2260.0,d
r-ivanauski,employed_persons,2010,16954.0,d
r-ivanauski,employed_persons,2011,16680.0,d
r-ivanauski,employed_persons,2012,16261.0,d
r-ivanauski,employed_persons,2013,15845.0,d
r-ivanauski,employed_persons,2014,15697.0,d
r-ivanauski,employed_persons,2015,15597.0,d
r-ivanauski,employed_persons,2016,15427.0,d
r-ivanauski,employed_persons,2017,14991.0,d
r-ivanauski,employed_persons,2018,14735.0,d
r-ivanauski,employed_persons,2019,14191.0,d
r-ivanauski,employed_persons,2020,14335.0,d
r-ivanauski,employed_persons,2021,14230.0,d
r-ivanauski,employed_persons,2022,14278.0,d
r-ivanauski,employed_persons,2023,14181.0,d
r-ivanauski,employed_persons,2024,14035.0,d
r-ivanauski,k_oblast_coverage_2019,2019,1.1786,m
r-ivanauski,avg_pension_oblast_byn,2025,877.45,d
r-ivanauski,min_minutes_to_minsk,2026,191.2,d
r-jelski,wage_byn,2010,85.2614,d
r-jelski,wage_byn,2011,137.5045,d
r-jelski,wage_byn,2012,280.2359,d
r-jelski,wage_byn,2013,377.8797,d
r-jelski,wage_byn,2014,459.4837,d
r-jelski,wage_byn,2015,500.1718,d
r-jelski,wage_byn,2016,498.8,d
r-jelski,wage_byn,2017,570.0,d
r-jelski,wage_byn,2018,685.9,d
r-jelski,wage_byn,2019,775.7,d
r-jelski,wage_byn,2020,891.6,d
r-jelski,wage_byn,2021,1010.2,d
r-jelski,wage_byn,2022,1133.5,d
r-jelski,wage_byn,2023,1310.1,d
r-jelski,wage_byn,2024,1620.0,d
r-jelski,wage_byn,2025,2005.2,d
r-jelski,employed_persons,2010,7622.0,d
r-jelski,employed_persons,2011,7558.0,d
r-jelski,employed_persons,2012,7326.0,d
r-jelski,employed_persons,2013,7189.0,d
r-jelski,employed_persons,2014,7133.0,d
r-jelski,employed_persons,2015,7000.0,d
r-jelski,employed_persons,2016,6854.0,d
r-jelski,employed_persons,2017,6704.0,d
r-jelski,employed_persons,2018,6630.0,d
r-jelski,employed_persons,2019,6466.0,d
r-jelski,employed_persons,2020,6316.0,d
r-jelski,employed_persons,2021,6207.0,d
r-jelski,employed_persons,2022,5946.0,d
r-jelski,employed_persons,2023,5494.0,d
r-jelski,employed_persons,2024,5308.0,d
r-jelski,k_oblast_coverage_2019,2019,1.1803,m
r-jelski,avg_pension_oblast_byn,2025,918.07,d
r-jelski,min_minutes_to_minsk,2026,231.4,d
r-kalinkavicki,wage_byn,2010,100.8073,d
r-kalinkavicki,wage_byn,2011,158.055,d
r-kalinkavicki,wage_byn,2012,321.4824,d
r-kalinkavicki,wage_byn,2013,444.3361,d
r-kalinkavicki,wage_byn,2014,528.1013,d
r-kalinkavicki,wage_byn,2015,568.1062,d
r-kalinkavicki,wage_byn,2016,582.4,d
r-kalinkavicki,wage_byn,2017,657.0,d
r-kalinkavicki,wage_byn,2018,746.3,d
r-kalinkavicki,wage_byn,2019,841.7,d
r-kalinkavicki,wage_byn,2020,968.4,d
r-kalinkavicki,wage_byn,2021,1123.9,d
r-kalinkavicki,wage_byn,2022,1259.5,d
r-kalinkavicki,wage_byn,2023,1468.6,d
r-kalinkavicki,wage_byn,2024,1785.7,d
r-kalinkavicki,wage_byn,2025,2147.4,d
r-kalinkavicki,employed_persons,2010,25712.0,d
r-kalinkavicki,employed_persons,2011,25722.0,d
r-kalinkavicki,employed_persons,2012,25310.0,d
r-kalinkavicki,employed_persons,2013,24913.0,d
r-kalinkavicki,employed_persons,2014,24465.0,d
r-kalinkavicki,employed_persons,2015,24056.0,d
r-kalinkavicki,employed_persons,2016,23387.8,d
r-kalinkavicki,employed_persons,2017,23270.0,d
r-kalinkavicki,employed_persons,2018,23157.0,d
r-kalinkavicki,employed_persons,2019,22769.0,d
r-kalinkavicki,employed_persons,2020,22609.0,d
r-kalinkavicki,employed_persons,2021,22160.0,d
r-kalinkavicki,employed_persons,2022,21589.0,d
r-kalinkavicki,employed_persons,2023,21165.0,d
r-kalinkavicki,employed_persons,2024,20905.0,d
r-kalinkavicki,k_oblast_coverage_2019,2019,1.1803,m
r-kalinkavicki,avg_pension_oblast_byn,2025,918.07,d
r-kalinkavicki,min_minutes_to_minsk,2026,197.0,d
r-kamianiecki,wage_byn,2010,98.7704,d
r-kamianiecki,wage_byn,2011,150.5158,d
r-kamianiecki,wage_byn,2012,312.0101,d
r-kamianiecki,wage_byn,2013,423.5082,d
r-kamianiecki,wage_byn,2014,528.6995,d
r-kamianiecki,wage_byn,2015,567.5846,d
r-kamianiecki,wage_byn,2016,613.0,d
r-kamianiecki,wage_byn,2017,702.4,d
r-kamianiecki,wage_byn,2018,811.5,d
r-kamianiecki,wage_byn,2019,924.7,d
r-kamianiecki,wage_byn,2020,1058.6,d
r-kamianiecki,wage_byn,2021,1192.4,d
r-kamianiecki,wage_byn,2022,1394.8,d
r-kamianiecki,wage_byn,2023,1667.9,d
r-kamianiecki,wage_byn,2024,1970.3,d
r-kamianiecki,wage_byn,2025,2399.3,d
r-kamianiecki,employed_persons,2010,16273.0,d
r-kamianiecki,employed_persons,2011,16040.0,d
r-kamianiecki,employed_persons,2012,15974.0,d
r-kamianiecki,employed_persons,2013,15565.0,d
r-kamianiecki,employed_persons,2014,15383.0,d
r-kamianiecki,employed_persons,2015,15517.0,d
r-kamianiecki,employed_persons,2016,15692.0,d
r-kamianiecki,employed_persons,2017,15452.0,d
r-kamianiecki,employed_persons,2018,15358.0,d
r-kamianiecki,employed_persons,2019,15032.0,d
r-kamianiecki,employed_persons,2020,15008.0,d
r-kamianiecki,employed_persons,2021,14629.0,d
r-kamianiecki,employed_persons,2022,14238.0,d
r-kamianiecki,employed_persons,2023,14027.0,d
r-kamianiecki,employed_persons,2024,13960.0,d
r-kamianiecki,k_oblast_coverage_2019,2019,1.1786,m
r-kamianiecki,avg_pension_oblast_byn,2025,877.45,d
r-kamianiecki,min_minutes_to_minsk,2026,215.5,d
r-kapylski,wage_byn,2010,88.396,d
r-kapylski,wage_byn,2011,138.3305,d
r-kapylski,wage_byn,2012,283.3224,d
r-kapylski,wage_byn,2013,400.5775,d
r-kapylski,wage_byn,2014,479.3289,d
r-kapylski,wage_byn,2015,516.6046,d
r-kapylski,wage_byn,2016,550.3,d
r-kapylski,wage_byn,2017,624.1,d
r-kapylski,wage_byn,2018,713.5,d
r-kapylski,wage_byn,2019,814.4,d
r-kapylski,wage_byn,2020,982.5,d
r-kapylski,wage_byn,2021,1140.6,d
r-kapylski,wage_byn,2022,1339.4,d
r-kapylski,wage_byn,2023,1600.7,d
r-kapylski,wage_byn,2024,1922.9,d
r-kapylski,wage_byn,2025,2308.1,d
r-kapylski,employed_persons,2010,14177.0,d
r-kapylski,employed_persons,2011,13905.0,d
r-kapylski,employed_persons,2012,14190.0,d
r-kapylski,employed_persons,2013,13963.0,d
r-kapylski,employed_persons,2014,13354.0,d
r-kapylski,employed_persons,2015,13303.0,d
r-kapylski,employed_persons,2016,12883.0,d
r-kapylski,employed_persons,2017,12406.0,d
r-kapylski,employed_persons,2018,12216.0,d
r-kapylski,employed_persons,2019,11842.0,d
r-kapylski,employed_persons,2020,11790.0,d
r-kapylski,employed_persons,2021,11740.0,d
r-kapylski,employed_persons,2022,11516.0,d
r-kapylski,employed_persons,2023,11503.0,d
r-kapylski,employed_persons,2024,11438.0,d
r-kapylski,k_oblast_coverage_2019,2019,1.1262,m
r-kapylski,avg_pension_oblast_byn,2025,914.4,d
r-kapylski,min_minutes_to_minsk,2026,82.6,d
r-karelicki,wage_byn,2010,88.7398,d
r-karelicki,wage_byn,2011,138.2394,d
r-karelicki,wage_byn,2012,266.4982,d
r-karelicki,wage_byn,2013,385.8423,d
r-karelicki,wage_byn,2014,455.6818,d
r-karelicki,wage_byn,2015,509.6715,d
r-karelicki,wage_byn,2016,523.1,d
r-karelicki,wage_byn,2017,601.1,d
r-karelicki,wage_byn,2018,696.2,d
r-karelicki,wage_byn,2019,786.4,d
r-karelicki,wage_byn,2020,909.4,d
r-karelicki,wage_byn,2021,1017.7,d
r-karelicki,wage_byn,2022,1213.8,d
r-karelicki,wage_byn,2023,1487.9,d
r-karelicki,wage_byn,2024,1769.8,d
r-karelicki,wage_byn,2025,2097.6,d
r-karelicki,employed_persons,2010,10323.0,d
r-karelicki,employed_persons,2011,10212.0,d
r-karelicki,employed_persons,2012,10043.0,d
r-karelicki,employed_persons,2013,9845.0,d
r-karelicki,employed_persons,2014,9467.0,d
r-karelicki,employed_persons,2015,9344.0,d
r-karelicki,employed_persons,2016,9073.0,d
r-karelicki,employed_persons,2017,8903.0,d
r-karelicki,employed_persons,2018,8642.0,d
r-karelicki,employed_persons,2019,8418.0,d
r-karelicki,employed_persons,2020,8344.0,d
r-karelicki,employed_persons,2021,8159.0,d
r-karelicki,employed_persons,2022,7997.0,d
r-karelicki,employed_persons,2023,7784.0,d
r-karelicki,employed_persons,2024,7671.0,d
r-karelicki,k_oblast_coverage_2019,2019,1.1456,m
r-karelicki,avg_pension_oblast_byn,2025,905.8,d
r-karelicki,min_minutes_to_minsk,2026,84.2,d
r-karmianski,wage_byn,2010,79.9489,d
r-karmianski,wage_byn,2011,127.0105,d
r-karmianski,wage_byn,2012,260.1452,d
r-karmianski,wage_byn,2013,361.3043,d
r-karmianski,wage_byn,2014,429.1854,d
r-karmianski,wage_byn,2015,489.8848,d
r-karmianski,wage_byn,2016,475.9,d
r-karmianski,wage_byn,2017,542.2,d
r-karmianski,wage_byn,2018,658.6,d
r-karmianski,wage_byn,2019,710.2,d
r-karmianski,wage_byn,2020,793.1,d
r-karmianski,wage_byn,2021,890.1,d
r-karmianski,wage_byn,2022,1021.5,d
r-karmianski,wage_byn,2023,1229.8,d
r-karmianski,wage_byn,2024,1534.1,d
r-karmianski,wage_byn,2025,1842.6,d
r-karmianski,employed_persons,2010,6334.0,d
r-karmianski,employed_persons,2011,6279.0,d
r-karmianski,employed_persons,2012,5995.0,d
r-karmianski,employed_persons,2013,5587.0,d
r-karmianski,employed_persons,2014,5570.0,d
r-karmianski,employed_persons,2015,5367.0,d
r-karmianski,employed_persons,2016,5222.0,d
r-karmianski,employed_persons,2017,5233.0,d
r-karmianski,employed_persons,2018,5168.0,d
r-karmianski,employed_persons,2019,5152.0,d
r-karmianski,employed_persons,2020,5122.0,d
r-karmianski,employed_persons,2021,5062.0,d
r-karmianski,employed_persons,2022,4994.0,d
r-karmianski,employed_persons,2023,4886.0,d
r-karmianski,employed_persons,2024,4740.0,d
r-karmianski,k_oblast_coverage_2019,2019,1.1803,m
r-karmianski,avg_pension_oblast_byn,2025,918.07,d
r-karmianski,min_minutes_to_minsk,2026,189.3,d
r-kasciukovicki,wage_byn,2010,106.832,d
r-kasciukovicki,wage_byn,2011,167.9566,d
r-kasciukovicki,wage_byn,2012,355.2799,d
r-kasciukovicki,wage_byn,2013,486.2248,d
r-kasciukovicki,wage_byn,2014,541.1942,d
r-kasciukovicki,wage_byn,2015,573.6272,d
r-kasciukovicki,wage_byn,2016,614.5,d
r-kasciukovicki,wage_byn,2017,694.7,d
r-kasciukovicki,wage_byn,2018,771.7,d
r-kasciukovicki,wage_byn,2019,869.7,d
r-kasciukovicki,wage_byn,2020,976.5,d
r-kasciukovicki,wage_byn,2021,1125.1,d
r-kasciukovicki,wage_byn,2022,1256.6,d
r-kasciukovicki,wage_byn,2023,1514.5,d
r-kasciukovicki,wage_byn,2024,1820.7,d
r-kasciukovicki,wage_byn,2025,2187.2,d
r-kasciukovicki,employed_persons,2010,10609.0,d
r-kasciukovicki,employed_persons,2011,10535.0,d
r-kasciukovicki,employed_persons,2012,10454.0,d
r-kasciukovicki,employed_persons,2013,10372.0,d
r-kasciukovicki,employed_persons,2014,9973.0,d
r-kasciukovicki,employed_persons,2015,9984.0,d
r-kasciukovicki,employed_persons,2016,9764.0,d
r-kasciukovicki,employed_persons,2017,9461.0,d
r-kasciukovicki,employed_persons,2018,9259.0,d
r-kasciukovicki,employed_persons,2019,9264.0,d
r-kasciukovicki,employed_persons,2020,9258.0,d
r-kasciukovicki,employed_persons,2021,9064.0,d
r-kasciukovicki,employed_persons,2022,9065.0,d
r-kasciukovicki,employed_persons,2023,8872.0,d
r-kasciukovicki,employed_persons,2024,8668.0,d
r-kasciukovicki,k_oblast_coverage_2019,2019,1.181,m
r-kasciukovicki,avg_pension_oblast_byn,2025,904.51,d
r-kasciukovicki,min_minutes_to_minsk,2026,249.3,d
r-kirauski,wage_byn,2010,89.426,d
r-kirauski,wage_byn,2011,142.2243,d
r-kirauski,wage_byn,2012,279.222,d
r-kirauski,wage_byn,2013,393.9574,d
r-kirauski,wage_byn,2014,474.9986,d
r-kirauski,wage_byn,2015,502.8042,d
r-kirauski,wage_byn,2016,516.2,d
r-kirauski,wage_byn,2017,608.2,d
r-kirauski,wage_byn,2018,672.7,d
r-kirauski,wage_byn,2019,771.4,d
r-kirauski,wage_byn,2020,910.1,d
r-kirauski,wage_byn,2021,1011.0,d
r-kirauski,wage_byn,2022,1157.3,d
r-kirauski,wage_byn,2023,1393.3,d
r-kirauski,wage_byn,2024,1652.5,d
r-kirauski,wage_byn,2025,2018.8,d
r-kirauski,employed_persons,2010,8660.0,d
r-kirauski,employed_persons,2011,8417.0,d
r-kirauski,employed_persons,2012,8093.0,d
r-kirauski,employed_persons,2013,7860.0,d
r-kirauski,employed_persons,2014,7719.0,d
r-kirauski,employed_persons,2015,7718.0,d
r-kirauski,employed_persons,2016,7459.0,d
r-kirauski,employed_persons,2017,7292.0,d
r-kirauski,employed_persons,2018,7204.0,d
r-kirauski,employed_persons,2019,7161.0,d
r-kirauski,employed_persons,2020,7139.0,d
r-kirauski,employed_persons,2021,7093.0,d
r-kirauski,employed_persons,2022,7087.0,d
r-kirauski,employed_persons,2023,7046.0,d
r-kirauski,employed_persons,2024,6953.0,d
r-kirauski,k_oblast_coverage_2019,2019,1.181,m
r-kirauski,avg_pension_oblast_byn,2025,904.51,d
r-kirauski,min_minutes_to_minsk,2026,115.7,d
r-klecki,wage_byn,2010,90.1649,d
r-klecki,wage_byn,2011,141.5544,d
r-klecki,wage_byn,2012,288.7028,d
r-klecki,wage_byn,2013,417.5413,d
r-klecki,wage_byn,2014,490.5791,d
r-klecki,wage_byn,2015,520.8676,d
r-klecki,wage_byn,2016,556.5,d
r-klecki,wage_byn,2017,650.7,d
r-klecki,wage_byn,2018,755.4,d
r-klecki,wage_byn,2019,848.4,d
r-klecki,wage_byn,2020,994.7,d
r-klecki,wage_byn,2021,1136.0,d
r-klecki,wage_byn,2022,1300.6,d
r-klecki,wage_byn,2023,1530.6,d
r-klecki,wage_byn,2024,1870.2,d
r-klecki,wage_byn,2025,2198.7,d
r-klecki,employed_persons,2010,14621.0,d
r-klecki,employed_persons,2011,14233.0,d
r-klecki,employed_persons,2012,14176.0,d
r-klecki,employed_persons,2013,13653.0,d
r-klecki,employed_persons,2014,13470.0,d
r-klecki,employed_persons,2015,13281.0,d
r-klecki,employed_persons,2016,12928.0,d
r-klecki,employed_persons,2017,12305.0,d
r-klecki,employed_persons,2018,12267.0,d
r-klecki,employed_persons,2019,12000.0,d
r-klecki,employed_persons,2020,11728.0,d
r-klecki,employed_persons,2021,11494.0,d
r-klecki,employed_persons,2022,11326.0,d
r-klecki,employed_persons,2023,10993.0,d
r-klecki,employed_persons,2024,10835.0,d
r-klecki,k_oblast_coverage_2019,2019,1.1262,m
r-klecki,avg_pension_oblast_byn,2025,914.4,d
r-klecki,min_minutes_to_minsk,2026,93.1,d
r-klichauski,wage_byn,2010,90.7164,d
r-klichauski,wage_byn,2011,142.793,d
r-klichauski,wage_byn,2012,277.0243,d
r-klichauski,wage_byn,2013,389.3668,d
r-klichauski,wage_byn,2014,481.6459,d
r-klichauski,wage_byn,2015,517.9916,d
r-klichauski,wage_byn,2016,539.4,d
r-klichauski,wage_byn,2017,616.2,d
r-klichauski,wage_byn,2018,691.6,d
r-klichauski,wage_byn,2019,767.9,d
r-klichauski,wage_byn,2020,867.8,d
r-klichauski,wage_byn,2021,993.3,d
r-klichauski,wage_byn,2022,1145.3,d
r-klichauski,wage_byn,2023,1344.8,d
r-klichauski,wage_byn,2024,1647.9,d
r-klichauski,wage_byn,2025,2060.0,d
r-klichauski,employed_persons,2010,7031.0,d
r-klichauski,employed_persons,2011,6858.0,d
r-klichauski,employed_persons,2012,6621.0,d
r-klichauski,employed_persons,2013,6510.0,d
r-klichauski,employed_persons,2014,6369.0,d
r-klichauski,employed_persons,2015,6244.0,d
r-klichauski,employed_persons,2016,6124.0,d
r-klichauski,employed_persons,2017,6003.0,d
r-klichauski,employed_persons,2018,5825.0,d
r-klichauski,employed_persons,2019,5808.0,d
r-klichauski,employed_persons,2020,5659.0,d
r-klichauski,employed_persons,2021,5578.0,d
r-klichauski,employed_persons,2022,5439.0,d
r-klichauski,employed_persons,2023,5266.0,d
r-klichauski,employed_persons,2024,5036.0,d
r-klichauski,k_oblast_coverage_2019,2019,1.181,m
r-klichauski,avg_pension_oblast_byn,2025,904.51,d
r-klichauski,min_minutes_to_minsk,2026,112.1,d
r-klimavicki,wage_byn,2010,98.5653,d
r-klimavicki,wage_byn,2011,151.3328,d
r-klimavicki,wage_byn,2012,294.4117,d
r-klimavicki,wage_byn,2013,396.7176,d
r-klimavicki,wage_byn,2014,461.8139,d
r-klimavicki,wage_byn,2015,512.1958,d
r-klimavicki,wage_byn,2016,548.2,d
r-klimavicki,wage_byn,2017,623.9,d
r-klimavicki,wage_byn,2018,693.6,d
r-klimavicki,wage_byn,2019,765.5,d
r-klimavicki,wage_byn,2020,857.3,d
r-klimavicki,wage_byn,2021,994.7,d
r-klimavicki,wage_byn,2022,1122.3,d
r-klimavicki,wage_byn,2023,1313.1,d
r-klimavicki,wage_byn,2024,1594.1,d
r-klimavicki,wage_byn,2025,1953.3,d
r-klimavicki,employed_persons,2010,11955.0,d
r-klimavicki,employed_persons,2011,11659.0,d
r-klimavicki,employed_persons,2012,11223.0,d
r-klimavicki,employed_persons,2013,11090.0,d
r-klimavicki,employed_persons,2014,11120.0,d
r-klimavicki,employed_persons,2015,10733.0,d
r-klimavicki,employed_persons,2016,10279.0,d
r-klimavicki,employed_persons,2017,9833.0,d
r-klimavicki,employed_persons,2018,9696.0,d
r-klimavicki,employed_persons,2019,9505.0,d
r-klimavicki,employed_persons,2020,9281.0,d
r-klimavicki,employed_persons,2021,9049.0,d
r-klimavicki,employed_persons,2022,8815.0,d
r-klimavicki,employed_persons,2023,8463.0,d
r-klimavicki,employed_persons,2024,8143.0,d
r-klimavicki,k_oblast_coverage_2019,2019,1.181,m
r-klimavicki,avg_pension_oblast_byn,2025,904.51,d
r-klimavicki,min_minutes_to_minsk,2026,243.8,d
r-kobrynski,wage_byn,2010,98.7101,d
r-kobrynski,wage_byn,2011,151.3017,d
r-kobrynski,wage_byn,2012,294.8528,d
r-kobrynski,wage_byn,2013,423.0675,d
r-kobrynski,wage_byn,2014,512.3709,d
r-kobrynski,wage_byn,2015,547.0231,d
r-kobrynski,wage_byn,2016,596.0,d
r-kobrynski,wage_byn,2017,682.1,d
r-kobrynski,wage_byn,2018,777.8,d
r-kobrynski,wage_byn,2019,873.2,d
r-kobrynski,wage_byn,2020,1021.9,d
r-kobrynski,wage_byn,2021,1159.9,d
r-kobrynski,wage_byn,2022,1350.8,d
r-kobrynski,wage_byn,2023,1612.7,d
r-kobrynski,wage_byn,2024,1884.9,d
r-kobrynski,wage_byn,2025,2285.7,d
r-kobrynski,employed_persons,2010,38554.0,d
r-kobrynski,employed_persons,2011,38316.0,d
r-kobrynski,employed_persons,2012,37361.0,d
r-kobrynski,employed_persons,2013,36574.0,d
r-kobrynski,employed_persons,2014,35854.0,d
r-kobrynski,employed_persons,2015,35517.0,d
r-kobrynski,employed_persons,2016,34925.0,d
r-kobrynski,employed_persons,2017,34442.0,d
r-kobrynski,employed_persons,2018,34267.0,d
r-kobrynski,employed_persons,2019,33511.0,d
r-kobrynski,employed_persons,2020,33449.0,d
r-kobrynski,employed_persons,2021,33388.0,d
r-kobrynski,employed_persons,2022,33481.0,d
r-kobrynski,employed_persons,2023,33314.0,d
r-kobrynski,employed_persons,2024,33308.0,d
r-kobrynski,k_oblast_coverage_2019,2019,1.1786,m
r-kobrynski,avg_pension_oblast_byn,2025,877.45,d
r-kobrynski,min_minutes_to_minsk,2026,176.6,d
r-krasnapolski,wage_byn,2010,88.1169,d
r-krasnapolski,wage_byn,2011,136.6836,d
r-krasnapolski,wage_byn,2012,261.0729,d
r-krasnapolski,wage_byn,2013,352.2939,d
r-krasnapolski,wage_byn,2014,438.3721,d
r-krasnapolski,wage_byn,2015,489.2868,d
r-krasnapolski,wage_byn,2016,515.6,d
r-krasnapolski,wage_byn,2017,584.0,d
r-krasnapolski,wage_byn,2018,691.6,d
r-krasnapolski,wage_byn,2019,755.3,d
r-krasnapolski,wage_byn,2020,858.1,d
r-krasnapolski,wage_byn,2021,955.8,d
r-krasnapolski,wage_byn,2022,1096.0,d
r-krasnapolski,wage_byn,2023,1309.0,d
r-krasnapolski,wage_byn,2024,1543.6,d
r-krasnapolski,wage_byn,2025,1844.8,d
r-krasnapolski,employed_persons,2010,4189.0,d
r-krasnapolski,employed_persons,2011,4010.0,d
r-krasnapolski,employed_persons,2012,3913.0,d
r-krasnapolski,employed_persons,2013,3748.0,d
r-krasnapolski,employed_persons,2014,3600.0,d
r-krasnapolski,employed_persons,2015,3580.0,d
r-krasnapolski,employed_persons,2016,3580.0,d
r-krasnapolski,employed_persons,2017,3529.0,d
r-krasnapolski,employed_persons,2018,3495.0,d
r-krasnapolski,employed_persons,2019,3506.0,d
r-krasnapolski,employed_persons,2020,3448.0,d
r-krasnapolski,employed_persons,2021,3354.0,d
r-krasnapolski,employed_persons,2022,3208.0,d
r-krasnapolski,employed_persons,2023,3053.0,d
r-krasnapolski,employed_persons,2024,2944.0,d
r-krasnapolski,k_oblast_coverage_2019,2019,1.181,m
r-krasnapolski,avg_pension_oblast_byn,2025,904.51,d
r-krasnapolski,min_minutes_to_minsk,2026,224.5,d
r-kruhlanski,wage_byn,2010,116.8077,d
r-kruhlanski,wage_byn,2011,170.9094,d
r-kruhlanski,wage_byn,2012,317.3044,d
r-kruhlanski,wage_byn,2013,421.9107,d
r-kruhlanski,wage_byn,2014,505.1838,d
r-kruhlanski,wage_byn,2015,547.3238,d
r-kruhlanski,wage_byn,2016,568.4,d
r-kruhlanski,wage_byn,2017,652.7,d
r-kruhlanski,wage_byn,2018,704.0,d
r-kruhlanski,wage_byn,2019,720.9,d
r-kruhlanski,wage_byn,2020,834.0,d
r-kruhlanski,wage_byn,2021,943.0,d
r-kruhlanski,wage_byn,2022,1089.5,d
r-kruhlanski,wage_byn,2023,1313.0,d
r-kruhlanski,wage_byn,2024,1619.7,d
r-kruhlanski,wage_byn,2025,1940.3,d
r-kruhlanski,employed_persons,2010,7277.0,d
r-kruhlanski,employed_persons,2011,7239.0,d
r-kruhlanski,employed_persons,2012,6970.0,d
r-kruhlanski,employed_persons,2013,6507.0,d
r-kruhlanski,employed_persons,2014,6035.0,d
r-kruhlanski,employed_persons,2015,5958.0,d
r-kruhlanski,employed_persons,2016,5765.0,d
r-kruhlanski,employed_persons,2017,5452.0,d
r-kruhlanski,employed_persons,2018,5377.0,d
r-kruhlanski,employed_persons,2019,5261.0,d
r-kruhlanski,employed_persons,2020,5014.0,d
r-kruhlanski,employed_persons,2021,4845.0,d
r-kruhlanski,employed_persons,2022,4773.0,d
r-kruhlanski,employed_persons,2023,4675.0,d
r-kruhlanski,employed_persons,2024,4567.0,d
