territory_id,scenario,jumpoff,year,pop,q10,q90
r-shumilinski,base,official,2041,11709,,
r-shumilinski,base,official,2046,10685,,
r-shumilinski,base,official,2051,9711,,
r-shumilinski,base,official,2056,8795,,
r-shumilinski,base,official,2061,7929,,
r-shumilinski,base,official,2066,7138,,
r-shumilinski,base,official,2071,6428,,
r-shumilinski,base,official,2075,5949,,
r-shumilinski,negative,official,2026,15374,,
r-shumilinski,negative,official,2031,13816,,
r-shumilinski,negative,official,2036,12276,,
r-shumilinski,negative,official,2041,10910,,
r-shumilinski,negative,official,2046,9667,,
r-shumilinski,negative,official,2051,8499,,
r-shumilinski,negative,official,2056,7430,,
r-shumilinski,negative,official,2061,6442,,
r-shumilinski,negative,official,2066,5528,,
r-shumilinski,negative,official,2071,4719,,
r-shumilinski,negative,official,2075,4161,,
r-shumilinski,optimistic,official,2026,15374,,
r-shumilinski,optimistic,official,2031,14142,,
r-shumilinski,optimistic,official,2036,12980,,
r-shumilinski,optimistic,official,2041,12010,,
r-shumilinski,optimistic,official,2046,11161,,
r-shumilinski,optimistic,official,2051,10362,,
r-shumilinski,optimistic,official,2056,9608,,
r-shumilinski,optimistic,official,2061,8880,,
r-shumilinski,optimistic,official,2066,8227,,
r-shumilinski,optimistic,official,2071,7662,,
r-shumilinski,optimistic,official,2075,7307,,
r-siennienski,base,official,2026,17677,,
r-siennienski,base,official,2031,15810,,
r-siennienski,base,official,2036,14047,,
r-siennienski,base,official,2041,12434,,
r-siennienski,base,official,2046,10978,,
r-siennienski,base,official,2051,9641,,
r-siennienski,base,official,2056,8443,,
r-siennienski,base,official,2061,7350,,
r-siennienski,base,official,2066,6397,,
r-siennienski,base,official,2071,5550,,
r-siennienski,base,official,2075,4981,,
r-siennienski,negative,official,2026,17677,,
r-siennienski,negative,official,2031,15518,,
r-siennienski,negative,official,2036,13457,,
r-siennienski,negative,official,2041,11613,,
r-siennienski,negative,official,2046,9961,,
r-siennienski,negative,official,2051,8469,,
r-siennienski,negative,official,2056,7173,,
r-siennienski,negative,official,2061,6023,,
r-siennienski,negative,official,2066,5019,,
r-siennienski,negative,official,2071,4145,,
r-siennienski,negative,official,2075,3555,,
r-siennienski,optimistic,official,2026,17677,,
r-siennienski,optimistic,official,2031,15871,,
r-siennienski,optimistic,official,2036,14203,,
r-siennienski,optimistic,official,2041,12744,,
r-siennienski,optimistic,official,2046,11447,,
r-siennienski,optimistic,official,2051,10256,,
r-siennienski,optimistic,official,2056,9175,,
r-siennienski,optimistic,official,2061,8167,,
r-siennienski,optimistic,official,2066,7285,,
r-siennienski,optimistic,official,2071,6505,,
r-siennienski,optimistic,official,2075,5992,,
r-slauharadski,base,official,2026,11635,,
r-slauharadski,base,official,2031,10814,,
r-slauharadski,base,official,2036,10019,,
r-slauharadski,base,official,2041,9310,,
r-slauharadski,base,official,2046,8627,,
r-slauharadski,base,official,2051,7973,,
r-slauharadski,base,official,2056,7304,,
r-slauharadski,base,official,2061,6669,,
r-slauharadski,base,official,2066,6075,,
r-slauharadski,base,official,2071,5555,,
r-slauharadski,base,official,2075,5183,,
r-slauharadski,negative,official,2026,11635,,
r-slauharadski,negative,official,2031,10558,,
r-slauharadski,negative,official,2036,9494,,
r-slauharadski,negative,official,2041,8564,,
r-slauharadski,negative,official,2046,7682,,
r-slauharadski,negative,official,2051,6849,,
r-slauharadski,negative,official,2056,6052,,
r-slauharadski,negative,official,2061,5304,,
r-slauharadski,negative,official,2066,4602,,
r-slauharadski,negative,official,2071,3986,,
r-slauharadski,negative,official,2075,3543,,
r-slauharadski,optimistic,official,2026,11635,,
r-slauharadski,optimistic,official,2031,10866,,
r-slauharadski,optimistic,official,2036,10152,,
r-slauharadski,optimistic,official,2041,9586,,
r-slauharadski,optimistic,official,2046,9063,,
r-slauharadski,optimistic,official,2051,8571,,
r-slauharadski,optimistic,official,2056,8052,,
r-slauharadski,optimistic,official,2061,7552,,
r-slauharadski,optimistic,official,2066,7091,,
r-slauharadski,optimistic,official,2071,6711,,
r-slauharadski,optimistic,official,2075,6459,,
r-slonimski,base,official,2026,59101,,
r-slonimski,base,official,2031,55585,,
r-slonimski,base,official,2036,52256,,
r-slonimski,base,official,2041,49133,,
r-slonimski,base,official,2046,46081,,
r-slonimski,base,official,2051,43096,,
r-slonimski,base,official,2056,40197,,
r-slonimski,base,official,2061,37429,,
r-slonimski,base,official,2066,34812,,
r-slonimski,base,official,2071,32394,,
r-slonimski,base,official,2075,30640,,
r-slonimski,negative,official,2026,59101,,
r-slonimski,negative,official,2031,54436,,
r-slonimski,negative,official,2036,49851,,
r-slonimski,negative,official,2041,45658,,
r-slonimski,negative,official,2046,41557,,
r-slonimski,negative,official,2051,37612,,
r-slonimski,negative,official,2056,33966,,
r-slonimski,negative,official,2061,30495,,
r-slonimski,negative,official,2066,27207,,
r-slonimski,negative,official,2071,24164,,
r-slonimski,negative,official,2075,21967,,
r-slonimski,optimistic,official,2026,59101,,
r-slonimski,optimistic,official,2031,55805,,
r-slonimski,optimistic,official,2036,52863,,
r-slonimski,optimistic,official,2041,50421,,
r-slonimski,optimistic,official,2046,48161,,
r-slonimski,optimistic,official,2051,45997,,
r-slonimski,optimistic,official,2056,43884,,
r-slonimski,optimistic,official,2061,41857,,
r-slonimski,optimistic,official,2066,39992,,
r-slonimski,optimistic,official,2071,38368,,
r-slonimski,optimistic,official,2075,37268,,
r-slucki,base,official,2026,83787,,
r-slucki,base,official,2031,75876,,
r-slucki,base,official,2036,68097,,
r-slucki,base,official,2041,60474,,
r-slucki,base,official,2046,53204,,
r-slucki,base,official,2051,46295,,
r-slucki,base,official,2056,39906,,
r-slucki,base,official,2061,34058,,
r-slucki,base,official,2066,28793,,
r-slucki,base,official,2071,24060,,
r-slucki,base,official,2075,20689,,
r-slucki,negative,official,2026,83787,,
r-slucki,negative,official,2031,74028,,
r-slucki,negative,official,2036,64551,,
r-slucki,negative,official,2041,55759,,
r-slucki,negative,official,2046,47599,,
r-slucki,negative,official,2051,40054,,
r-slucki,negative,official,2056,33473,,
r-slucki,negative,official,2061,27606,,
r-slucki,negative,official,2066,22494,,
r-slucki,negative,official,2071,18046,,
r-slucki,negative,official,2075,14998,,
r-slucki,optimistic,official,2026,83787,,
r-slucki,optimistic,official,2031,76209,,
r-slucki,optimistic,official,2036,68904,,
r-slucki,optimistic,official,2041,62086,,
r-slucki,optimistic,official,2046,55610,,
r-slucki,optimistic,official,2051,49390,,
r-slucki,optimistic,official,2056,43511,,
r-slucki,optimistic,official,2061,37985,,
r-slucki,optimistic,official,2066,32879,,
r-slucki,optimistic,official,2071,28210,,
r-slucki,optimistic,official,2075,24819,,
r-smalavicki,base,official,2026,120446,,
r-smalavicki,base,official,2031,115790,,
r-smalavicki,base,official,2036,110375,,
r-smalavicki,base,official,2041,104565,,
r-smalavicki,base,official,2046,98076,,
r-smalavicki,base,official,2051,91321,,
r-smalavicki,base,official,2056,84108,,
r-smalavicki,base,official,2061,76821,,
r-smalavicki,base,official,2066,69405,,
r-smalavicki,base,official,2071,62274,,
r-smalavicki,base,official,2075,56721,,
r-smalavicki,negative,official,2026,120446,,
r-smalavicki,negative,official,2031,112949,,
r-smalavicki,negative,official,2036,104571,,
r-smalavicki,negative,official,2041,96424,,
r-smalavicki,negative,official,2046,87786,,
r-smalavicki,negative,official,2051,79089,,
r-smalavicki,negative,official,2056,70549,,
r-smalavicki,negative,official,2061,62212,,
r-smalavicki,negative,official,2066,54084,,
r-smalavicki,negative,official,2071,46595,,
r-smalavicki,negative,official,2075,41088,,
r-smalavicki,optimistic,official,2026,120446,,
r-smalavicki,optimistic,official,2031,116260,,
r-smalavicki,optimistic,official,2036,111633,,
r-smalavicki,optimistic,official,2041,107296,,
r-smalavicki,optimistic,official,2046,102481,,
r-smalavicki,optimistic,official,2051,97425,,
r-smalavicki,optimistic,official,2056,91781,,
r-smalavicki,optimistic,official,2061,85843,,
r-smalavicki,optimistic,official,2066,79584,,
r-smalavicki,optimistic,official,2071,73463,,
r-smalavicki,optimistic,official,2075,68533,,
r-smarhonski,base,official,2026,47106,,
r-smarhonski,base,official,2031,43500,,
r-smarhonski,base,official,2036,40200,,
r-smarhonski,base,official,2041,37204,,
r-smarhonski,base,official,2046,34232,,
r-smarhonski,base,official,2051,31306,,
r-smarhonski,base,official,2056,28582,,
r-smarhonski,base,official,2061,26012,,
r-smarhonski,base,official,2066,23696,,
r-smarhonski,base,official,2071,21592,,
r-smarhonski,base,official,2075,20150,,
r-smarhonski,negative,official,2026,47106,,
r-smarhonski,negative,official,2031,42596,,
r-smarhonski,negative,official,2036,38336,,
r-smarhonski,negative,official,2041,34555,,
r-smarhonski,negative,official,2046,30899,,
r-smarhonski,negative,official,2051,27384,,
r-smarhonski,negative,official,2056,24191,,
r-smarhonski,negative,official,2061,21228,,
r-smarhonski,negative,official,2066,18521,,
r-smarhonski,negative,official,2071,16115,,
r-smarhonski,negative,official,2075,14459,,
r-smarhonski,optimistic,official,2026,47106,,
r-smarhonski,optimistic,official,2031,43673,,
r-smarhonski,optimistic,official,2036,40671,,
r-smarhonski,optimistic,official,2041,38183,,
r-smarhonski,optimistic,official,2046,35779,,
r-smarhonski,optimistic,official,2051,33405,,
r-smarhonski,optimistic,official,2056,31185,,
r-smarhonski,optimistic,official,2061,29057,,
r-smarhonski,optimistic,official,2066,27185,,
r-smarhonski,optimistic,official,2071,25536,,
r-smarhonski,optimistic,official,2075,24464,,
r-staradarozhski,base,official,2026,18563,,
r-staradarozhski,base,official,2031,16949,,
r-staradarozhski,base,official,2036,15343,,
r-staradarozhski,base,official,2041,13781,,
r-staradarozhski,base,official,2046,12247,,
r-staradarozhski,base,official,2051,10808,,
r-staradarozhski,base,official,2056,9436,,
r-staradarozhski,base,official,2061,8167,,
r-staradarozhski,base,official,2066,7001,,
r-staradarozhski,base,official,2071,5947,,
r-staradarozhski,base,official,2075,5197,,
r-staradarozhski,negative,official,2026,18563,,
r-staradarozhski,negative,official,2031,16539,,
r-staradarozhski,negative,official,2036,14529,,
r-staradarozhski,negative,official,2041,12690,,
r-staradarozhski,negative,official,2046,10942,,
r-staradarozhski,negative,official,2051,9344,,
r-staradarozhski,negative,official,2056,7905,,
r-staradarozhski,negative,official,2061,6613,,
r-staradarozhski,negative,official,2066,5458,,
r-staradarozhski,negative,official,2071,4455,,
r-staradarozhski,negative,official,2075,3766,,
r-staradarozhski,optimistic,official,2026,18563,,
r-staradarozhski,optimistic,official,2031,17025,,
r-staradarozhski,optimistic,official,2036,15531,,
r-staradarozhski,optimistic,official,2041,14159,,
r-staradarozhski,optimistic,official,2046,12814,,
r-staradarozhski,optimistic,official,2051,11542,,
r-staradarozhski,optimistic,official,2056,10300,,
r-staradarozhski,optimistic,official,2061,9117,,
r-staradarozhski,optimistic,official,2066,8000,,
r-staradarozhski,optimistic,official,2071,6981,,
r-staradarozhski,optimistic,official,2075,6242,,
r-staubcouski,base,official,2026,36903,,
r-staubcouski,base,official,2031,33381,,
r-staubcouski,base,official,2036,30133,,
r-staubcouski,base,official,2041,26898,,
r-staubcouski,base,official,2046,23757,,
r-staubcouski,base,official,2051,20799,,
r-staubcouski,base,official,2056,18065,,
r-staubcouski,base,official,2061,15538,,
r-staubcouski,base,official,2066,13274,,
r-staubcouski,base,official,2071,11195,,
r-staubcouski,base,official,2075,9718,,
r-staubcouski,negative,official,2026,36903,,
r-staubcouski,negative,official,2031,32548,,
r-staubcouski,negative,official,2036,28505,,
r-staubcouski,negative,official,2041,24721,,
r-staubcouski,negative,official,2046,21189,,
r-staubcouski,negative,official,2051,17944,,
r-staubcouski,negative,official,2056,15109,,
r-staubcouski,negative,official,2061,12562,,
r-staubcouski,negative,official,2066,10342,,
r-staubcouski,negative,official,2071,8374,,
r-staubcouski,negative,official,2075,7027,,
r-staubcouski,optimistic,official,2026,36903,,
r-staubcouski,optimistic,official,2031,33536,,
r-staubcouski,optimistic,official,2036,30512,,
r-staubcouski,optimistic,official,2041,27650,,
r-staubcouski,optimistic,official,2046,24872,,
r-staubcouski,optimistic,official,2051,22230,,
r-staubcouski,optimistic,official,2056,19730,,
r-staubcouski,optimistic,official,2061,17356,,
r-staubcouski,optimistic,official,2066,15176,,
r-staubcouski,optimistic,official,2071,13145,,
r-staubcouski,optimistic,official,2075,11678,,
r-stolinski,base,official,2026,66836,,
r-stolinski,base,official,2031,62218,,
r-stolinski,base,official,2036,57833,,
r-stolinski,base,official,2041,54051,,
r-stolinski,base,official,2046,50407,,
r-stolinski,base,official,2051,46706,,
r-stolinski,base,official,2056,42811,,
r-stolinski,base,official,2061,39109,,
r-stolinski,base,official,2066,35691,,
r-stolinski,base,official,2071,32630,,
r-stolinski,base,official,2075,30463,,
r-stolinski,negative,official,2026,66836,,
r-stolinski,negative,official,2031,60915,,
r-stolinski,negative,official,2036,55167,,
r-stolinski,negative,official,2041,50171,,
r-stolinski,negative,official,2046,45478,,
r-stolinski,negative,official,2051,40834,,
r-stolinski,negative,official,2056,36249,,
r-stolinski,negative,official,2061,31918,,
r-stolinski,negative,official,2066,27956,,
r-stolinski,negative,official,2071,24412,,
r-stolinski,negative,official,2075,21919,,
r-stolinski,optimistic,official,2026,66836,,
r-stolinski,optimistic,official,2031,62463,,
r-stolinski,optimistic,official,2036,58523,,
r-stolinski,optimistic,official,2041,55507,,
r-stolinski,optimistic,official,2046,52733,,
r-stolinski,optimistic,official,2051,49903,,
r-stolinski,optimistic,official,2056,46783,,
r-stolinski,optimistic,official,2061,43758,,
r-stolinski,optimistic,official,2066,40982,,
r-stolinski,optimistic,official,2071,38593,,
r-stolinski,optimistic,official,2075,36981,,
r-svietlahorski,base,official,2026,73739,,
r-svietlahorski,base,official,2031,67235,,
r-svietlahorski,base,official,2036,61330,,
r-svietlahorski,base,official,2041,55998,,
r-svietlahorski,base,official,2046,50817,,
r-svietlahorski,base,official,2051,45881,,
r-svietlahorski,base,official,2056,41263,,
r-svietlahorski,base,official,2061,36974,,
r-svietlahorski,base,official,2066,33110,,
r-svietlahorski,base,official,2071,29631,,
r-svietlahorski,base,official,2075,27193,,
r-svietlahorski,negative,official,2026,73739,,
r-svietlahorski,negative,official,2031,65878,,
r-svietlahorski,negative,official,2036,58584,,
r-svietlahorski,negative,official,2041,52109,,
r-svietlahorski,negative,official,2046,45958,,
r-svietlahorski,negative,official,2051,40149,,
r-svietlahorski,negative,official,2056,34871,,
r-svietlahorski,negative,official,2061,30015,,
r-svietlahorski,negative,official,2066,25647,,
r-svietlahorski,negative,official,2071,21769,,
r-svietlahorski,negative,official,2075,19064,,
r-svietlahorski,optimistic,official,2026,73739,,
r-svietlahorski,optimistic,official,2031,67560,,
r-svietlahorski,optimistic,official,2036,62140,,
r-svietlahorski,optimistic,official,2041,57570,,
r-svietlahorski,optimistic,official,2046,53214,,
r-svietlahorski,optimistic,official,2051,49080,,
r-svietlahorski,optimistic,official,2056,45186,,
r-svietlahorski,optimistic,official,2061,41517,,
r-svietlahorski,optimistic,official,2066,38249,,
r-svietlahorski,optimistic,official,2071,35371,,
r-svietlahorski,optimistic,official,2075,33427,,
r-svislacki,base,official,2026,11790,,
r-svislacki,base,official,2031,10351,,
r-svislacki,base,official,2036,9067,,
r-svislacki,base,official,2041,7914,,
r-svislacki,base,official,2046,6889,,
r-svislacki,base,official,2051,5940,,
r-svislacki,base,official,2056,5121,,
r-svislacki,base,official,2061,4392,,
r-svislacki,base,official,2066,3792,,
r-svislacki,base,official,2071,3266,,
r-svislacki,base,official,2075,2925,,
r-svislacki,negative,official,2026,11790,,
r-svislacki,negative,official,2031,10152,,
r-svislacki,negative,official,2036,8670,,
r-svislacki,negative,official,2041,7373,,
r-svislacki,negative,official,2046,6234,,
r-svislacki,negative,official,2051,5207,,
r-svislacki,negative,official,2056,4350,,
r-svislacki,negative,official,2061,3608,,
r-svislacki,negative,official,2066,3001,,
r-svislacki,negative,official,2071,2483,,
r-svislacki,negative,official,2075,2144,,
r-svislacki,optimistic,official,2026,11790,,
r-svislacki,optimistic,official,2031,10391,,
r-svislacki,optimistic,official,2036,9170,,
r-svislacki,optimistic,official,2041,8116,,
r-svislacki,optimistic,official,2046,7188,,
r-svislacki,optimistic,official,2051,6322,,
r-svislacki,optimistic,official,2056,5564,,
r-svislacki,optimistic,official,2061,4871,,
r-svislacki,optimistic,official,2066,4297,,
r-svislacki,optimistic,official,2071,3791,,
r-svislacki,optimistic,official,2075,3469,,
r-talachynski,base,official,2026,20741,,
r-talachynski,base,official,2031,18853,,
r-talachynski,base,official,2036,17041,,
r-talachynski,base,official,2041,15391,,
r-talachynski,base,official,2046,13905,,
r-talachynski,base,official,2051,12499,,
r-talachynski,base,official,2056,11192,,
r-talachynski,base,official,2061,9969,,
r-talachynski,base,official,2066,8861,,
r-talachynski,base,official,2071,7868,,
r-talachynski,base,official,2075,7204,,
r-talachynski,negative,official,2026,20741,,
r-talachynski,negative,official,2031,18493,,
r-talachynski,negative,official,2036,16305,,
r-talachynski,negative,official,2041,14351,,
r-talachynski,negative,official,2046,12596,,
r-talachynski,negative,official,2051,10960,,
r-talachynski,negative,official,2056,9488,,
r-talachynski,negative,official,2061,8134,,
r-talachynski,negative,official,2066,6905,,
r-talachynski,negative,official,2071,5816,,
r-talachynski,negative,official,2075,5083,,
r-talachynski,optimistic,official,2026,20741,,
r-talachynski,optimistic,official,2031,18925,,
r-talachynski,optimistic,official,2036,17233,,
r-talachynski,optimistic,official,2041,15782,,
r-talachynski,optimistic,official,2046,14514,,
r-talachynski,optimistic,official,2051,13318,,
r-talachynski,optimistic,official,2056,12198,,
r-talachynski,optimistic,official,2061,11130,,
r-talachynski,optimistic,official,2066,10169,,
r-talachynski,optimistic,official,2071,9326,,
r-talachynski,optimistic,official,2075,8788,,
r-ushacki,base,official,2026,10979,,
r-ushacki,base,official,2031,9887,,
r-ushacki,base,official,2036,8842,,
r-ushacki,base,official,2041,7888,,
r-ushacki,base,official,2046,7047,,
r-ushacki,base,official,2051,6275,,
r-ushacki,base,official,2056,5594,,
r-ushacki,base,official,2061,4960,,
r-ushacki,base,official,2066,4402,,
r-ushacki,base,official,2071,3909,,
r-ushacki,base,official,2075,3585,,
r-ushacki,negative,official,2026,10979,,
r-ushacki,negative,official,2031,9703,,
r-ushacki,negative,official,2036,8465,,
r-ushacki,negative,official,2041,7359,,
r-ushacki,negative,official,2046,6381,,
r-ushacki,negative,official,2051,5500,,
r-ushacki,negative,official,2056,4736,,
r-ushacki,negative,official,2061,4044,,
r-ushacki,negative,official,2066,3425,,
r-ushacki,negative,official,2071,2888,,
r-ushacki,negative,official,2075,2527,,
r-ushacki,optimistic,official,2026,10979,,
r-ushacki,optimistic,official,2031,9925,,
r-ushacki,optimistic,official,2036,8941,,
r-ushacki,optimistic,official,2041,8088,,
r-ushacki,optimistic,official,2046,7357,,
r-ushacki,optimistic,official,2051,6690,,
r-ushacki,optimistic,official,2056,6101,,
r-ushacki,optimistic,official,2061,5540,,
r-ushacki,optimistic,official,2066,5054,,
r-ushacki,optimistic,official,2071,4635,,
r-ushacki,optimistic,official,2075,4375,,
r-uzdzienski,base,official,2026,23506,,
r-uzdzienski,base,official,2031,21903,,
r-uzdzienski,base,official,2036,20240,,
r-uzdzienski,base,official,2041,18578,,
r-uzdzienski,base,official,2046,16941,,
r-uzdzienski,base,official,2051,15322,,
r-uzdzienski,base,official,2056,13754,,
r-uzdzienski,base,official,2061,12224,,
r-uzdzienski,base,official,2066,10777,,
r-uzdzienski,base,official,2071,9412,,
r-uzdzienski,base,official,2075,8394,,
r-uzdzienski,negative,official,2026,23506,,
r-uzdzienski,negative,official,2031,21352,,
r-uzdzienski,negative,official,2036,19150,,
r-uzdzienski,negative,official,2041,17081,,
r-uzdzienski,negative,official,2046,15113,,
r-uzdzienski,negative,official,2051,13225,,
r-uzdzienski,negative,official,2056,11511,,
r-uzdzienski,negative,official,2061,9888,,
r-uzdzienski,negative,official,2066,8396,,
r-uzdzienski,negative,official,2071,7042,,
r-uzdzienski,negative,official,2075,6075,,
r-uzdzienski,optimistic,official,2026,23506,,
r-uzdzienski,optimistic,official,2031,22003,,
r-uzdzienski,optimistic,official,2036,20492,,
r-uzdzienski,optimistic,official,2041,19095,,
r-uzdzienski,optimistic,official,2046,17737,,
r-uzdzienski,optimistic,official,2051,16379,,
r-uzdzienski,optimistic,official,2056,15030,,
r-uzdzienski,optimistic,official,2061,13669,,
r-uzdzienski,optimistic,official,2066,12348,,
r-uzdzienski,optimistic,official,2071,11084,,
r-uzdzienski,optimistic,official,2075,10120,,
r-valozhynski,base,official,2026,33044,,
r-valozhynski,base,official,2031,30059,,
r-valozhynski,base,official,2036,27292,,
r-valozhynski,base,official,2041,24521,,
r-valozhynski,base,official,2046,21833,,
r-valozhynski,base,official,2051,19279,,
r-valozhynski,base,official,2056,16886,,
r-valozhynski,base,official,2061,14649,,
r-valozhynski,base,official,2066,12609,,
r-valozhynski,base,official,2071,10711,,
r-valozhynski,base,official,2075,9348,,
r-valozhynski,negative,official,2026,33044,,
r-valozhynski,negative,official,2031,29313,,
r-valozhynski,negative,official,2036,25841,,
r-valozhynski,negative,official,2041,22566,,
r-valozhynski,negative,official,2046,19501,,
r-valozhynski,negative,official,2051,16651,,
r-valozhynski,negative,official,2056,14142,,
r-valozhynski,negative,official,2061,11858,,
r-valozhynski,negative,official,2066,9835,,
r-valozhynski,negative,official,2071,8019,,
r-valozhynski,negative,official,2075,6765,,
r-valozhynski,optimistic,official,2026,33044,,
r-valozhynski,optimistic,official,2031,30199,,
r-valozhynski,optimistic,official,2036,27631,,
r-valozhynski,optimistic,official,2041,25196,,
r-valozhynski,optimistic,official,2046,22843,,
r-valozhynski,optimistic,official,2051,20586,,
r-valozhynski,optimistic,official,2056,18423,,
r-valozhynski,optimistic,official,2061,16345,,
r-valozhynski,optimistic,official,2066,14401,,
r-valozhynski,optimistic,official,2071,12565,,
r-valozhynski,optimistic,official,2075,11223,,
r-vaukavyski,base,official,2026,61967,,
r-vaukavyski,base,official,2031,57032,,
r-vaukavyski,base,official,2036,52420,,
r-vaukavyski,base,official,2041,48306,,
r-vaukavyski,base,official,2046,44234,,
r-vaukavyski,base,official,2051,40270,,
r-vaukavyski,base,official,2056,36485,,
r-vaukavyski,base,official,2061,33068,,
r-vaukavyski,base,official,2066,29973,,
r-vaukavyski,base,official,2071,27223,,
r-vaukavyski,base,official,2075,25256,,
r-vaukavyski,negative,official,2026,61967,,
r-vaukavyski,negative,official,2031,55833,,
r-vaukavyski,negative,official,2036,49991,,
r-vaukavyski,negative,official,2041,44846,,
r-vaukavyski,negative,official,2046,39894,,
r-vaukavyski,negative,official,2051,35180,,
r-vaukavyski,negative,official,2056,30860,,
r-vaukavyski,negative,official,2061,26968,,
r-vaukavyski,negative,official,2066,23459,,
r-vaukavyski,negative,official,2071,20359,,
r-vaukavyski,negative,official,2075,18176,,
r-vaukavyski,optimistic,official,2026,61967,,
r-vaukavyski,optimistic,official,2031,57260,,
r-vaukavyski,optimistic,official,2036,53036,,
r-vaukavyski,optimistic,official,2041,49583,,
r-vaukavyski,optimistic,official,2046,46242,,
r-vaukavyski,optimistic,official,2051,42983,,
r-vaukavyski,optimistic,official,2056,39824,,
r-vaukavyski,optimistic,official,2061,36956,,
r-vaukavyski,optimistic,official,2066,34396,,
r-vaukavyski,optimistic,official,2071,32192,,
r-vaukavyski,optimistic,official,2075,30665,,
r-viciebski,base,official,2026,391400,,
r-viciebski,base,official,2031,381476,,
r-viciebski,base,official,2036,369308,,
r-viciebski,base,official,2041,354321,,
r-viciebski,base,official,2046,338990,,
r-viciebski,base,official,2051,322328,,
r-viciebski,base,official,2056,303987,,
r-viciebski,base,official,2061,283688,,
r-viciebski,base,official,2066,262097,,
r-viciebski,base,official,2071,239466,,
r-viciebski,base,official,2075,222638,,
r-viciebski,negative,official,2026,391400,,
r-viciebski,negative,official,2031,374506,,
r-viciebski,negative,official,2036,354357,,
r-viciebski,negative,official,2041,332159,,
r-viciebski,negative,official,2046,309350,,
r-viciebski,negative,official,2051,284825,,
r-viciebski,negative,official,2056,259925,,
r-viciebski,negative,official,2061,233337,,
r-viciebski,negative,official,2066,205863,,
r-viciebski,negative,official,2071,178164,,
r-viciebski,negative,official,2075,158040,,
r-viciebski,optimistic,official,2026,391400,,
r-viciebski,optimistic,official,2031,382898,,
r-viciebski,optimistic,official,2036,373197,,
r-viciebski,optimistic,official,2041,362619,,
r-viciebski,optimistic,official,2046,352546,,
r-viciebski,optimistic,official,2051,341733,,
r-viciebski,optimistic,official,2056,329247,,
r-viciebski,optimistic,official,2061,314552,,
r-viciebski,optimistic,official,2066,298408,,
r-viciebski,optimistic,official,2071,281316,,
r-viciebski,optimistic,official,2075,268805,,
r-vierchniadzvinski,base,official,2026,17875,,
r-vierchniadzvinski,base,official,2031,16178,,
r-vierchniadzvinski,base,official,2036,14587,,
r-vierchniadzvinski,base,official,2041,13111,,
r-vierchniadzvinski,base,official,2046,11773,,
r-vierchniadzvinski,base,official,2051,10502,,
r-vierchniadzvinski,base,official,2056,9355,,
r-vierchniadzvinski,base,official,2061,8271,,
r-vierchniadzvinski,base,official,2066,7322,,
r-vierchniadzvinski,base,official,2071,6454,,
r-vierchniadzvinski,base,official,2075,5880,,
r-vierchniadzvinski,negative,official,2026,17875,,
r-vierchniadzvinski,negative,official,2031,15870,,
r-vierchniadzvinski,negative,official,2036,13966,,
r-vierchniadzvinski,negative,official,2041,12232,,
r-vierchniadzvinski,negative,official,2046,10677,,
r-vierchniadzvinski,negative,official,2051,9215,,
r-vierchniadzvinski,negative,official,2056,7938,,
r-vierchniadzvinski,negative,official,2061,6754,,
r-vierchniadzvinski,negative,official,2066,5715,,
r-vierchniadzvinski,negative,official,2071,4780,,
r-vierchniadzvinski,negative,official,2075,4158,,
r-vierchniadzvinski,optimistic,official,2026,17875,,
r-vierchniadzvinski,optimistic,official,2031,16240,,
r-vierchniadzvinski,optimistic,official,2036,14750,,
r-vierchniadzvinski,optimistic,official,2041,13441,,
r-vierchniadzvinski,optimistic,official,2046,12283,,
r-vierchniadzvinski,optimistic,official,2051,11185,,
r-vierchniadzvinski,optimistic,official,2056,10188,,
r-vierchniadzvinski,optimistic,official,2061,9227,,
r-vierchniadzvinski,optimistic,official,2066,8390,,
r-vierchniadzvinski,optimistic,official,2071,7637,,
r-vierchniadzvinski,optimistic,official,2075,7158,,
r-vietkauski,base,official,2026,16682,,
r-vietkauski,base,official,2031,15720,,
r-vietkauski,base,official,2036,14857,,
r-vietkauski,base,official,2041,14075,,
r-vietkauski,base,official,2046,13305,,
r-vietkauski,base,official,2051,12516,,
r-vietkauski,base,official,2056,11709,,
r-vietkauski,base,official,2061,10919,,
r-vietkauski,base,official,2066,10187,,
r-vietkauski,base,official,2071,9517,,
r-vietkauski,base,official,2075,9030,,
r-vietkauski,negative,official,2026,16682,,
r-vietkauski,negative,official,2031,15388,,
r-vietkauski,negative,official,2036,14164,,
r-vietkauski,negative,official,2041,13056,,
r-vietkauski,negative,official,2046,11986,,
r-vietkauski,negative,official,2051,10899,,
r-vietkauski,negative,official,2056,9848,,
r-vietkauski,negative,official,2061,8815,,
r-vietkauski,negative,official,2066,7852,,
r-vietkauski,negative,official,2071,6952,,
r-vietkauski,negative,official,2075,6297,,
r-vietkauski,optimistic,official,2026,16682,,
r-vietkauski,optimistic,official,2031,15798,,
r-vietkauski,optimistic,official,2036,15060,,
r-vietkauski,optimistic,official,2041,14486,,
r-vietkauski,optimistic,official,2046,13956,,
r-vietkauski,optimistic,official,2051,13421,,
r-vietkauski,optimistic,official,2056,12864,,
r-vietkauski,optimistic,official,2061,12318,,
r-vietkauski,optimistic,official,2066,11838,,
r-vietkauski,optimistic,official,2071,11444,,
