territory_id,scenario,jumpoff,year,pop,q10,q90
c-vietka,optimistic,official,2066,9182,,
c-vietka,optimistic,official,2071,9163,,
c-vietka,optimistic,official,2075,9169,,
c-vietryna,base,official,2026,1576,,
c-vietryna,base,official,2031,1391,,
c-vietryna,base,official,2036,1222,,
c-vietryna,base,official,2041,1073,,
c-vietryna,base,official,2046,938,,
c-vietryna,base,official,2051,817,,
c-vietryna,base,official,2056,706,,
c-vietryna,base,official,2061,608,,
c-vietryna,base,official,2066,520,,
c-vietryna,base,official,2071,446,,
c-vietryna,base,official,2075,394,,
c-vietryna,negative,official,2026,1576,,
c-vietryna,negative,official,2031,1365,,
c-vietryna,negative,official,2036,1171,,
c-vietryna,negative,official,2041,1003,,
c-vietryna,negative,official,2046,851,,
c-vietryna,negative,official,2051,717,,
c-vietryna,negative,official,2056,598,,
c-vietryna,negative,official,2061,495,,
c-vietryna,negative,official,2066,404,,
c-vietryna,negative,official,2071,328,,
c-vietryna,negative,official,2075,276,,
c-vietryna,optimistic,official,2026,1576,,
c-vietryna,optimistic,official,2031,1396,,
c-vietryna,optimistic,official,2036,1236,,
c-vietryna,optimistic,official,2041,1100,,
c-vietryna,optimistic,official,2046,978,,
c-vietryna,optimistic,official,2051,871,,
c-vietryna,optimistic,official,2056,771,,
c-vietryna,optimistic,official,2061,681,,
c-vietryna,optimistic,official,2066,599,,
c-vietryna,optimistic,official,2071,530,,
c-vietryna,optimistic,official,2075,483,,
c-vilejka,base,official,2026,26014,,
c-vilejka,base,official,2031,24978,,
c-vilejka,base,official,2036,23648,,
c-vilejka,base,official,2041,21976,,
c-vilejka,base,official,2046,20125,,
c-vilejka,base,official,2051,18152,,
c-vilejka,base,official,2056,16176,,
c-vilejka,base,official,2061,14184,,
c-vilejka,base,official,2066,12274,,
c-vilejka,base,official,2071,10415,,
c-vilejka,base,official,2075,9060,,
c-vilejka,negative,official,2026,26014,,
c-vilejka,negative,official,2031,24373,,
c-vilejka,negative,official,2036,22420,,
c-vilejka,negative,official,2041,20259,,
c-vilejka,negative,official,2046,18005,,
c-vilejka,negative,official,2051,15703,,
c-vilejka,negative,official,2056,13578,,
c-vilejka,negative,official,2061,11499,,
c-vilejka,negative,official,2066,9589,,
c-vilejka,negative,official,2071,7793,,
c-vilejka,negative,official,2075,6551,,
c-vilejka,optimistic,official,2026,26014,,
c-vilejka,optimistic,official,2031,25093,,
c-vilejka,optimistic,official,2036,23942,,
c-vilejka,optimistic,official,2041,22574,,
c-vilejka,optimistic,official,2046,21038,,
c-vilejka,optimistic,official,2051,19355,,
c-vilejka,optimistic,official,2056,17611,,
c-vilejka,optimistic,official,2061,15777,,
c-vilejka,optimistic,official,2066,13959,,
c-vilejka,optimistic,official,2071,12149,,
c-vilejka,optimistic,official,2075,10800,,
c-voranava,base,official,2026,5510,,
c-voranava,base,official,2031,5393,,
c-voranava,base,official,2036,5285,,
c-voranava,base,official,2041,5145,,
c-voranava,base,official,2046,4970,,
c-voranava,base,official,2051,4742,,
c-voranava,base,official,2056,4498,,
c-voranava,base,official,2061,4230,,
c-voranava,base,official,2066,3982,,
c-voranava,base,official,2071,3722,,
c-voranava,base,official,2075,3542,,
c-voranava,negative,official,2026,5510,,
c-voranava,negative,official,2031,5284,,
c-voranava,negative,official,2036,5046,,
c-voranava,negative,official,2041,4785,,
c-voranava,negative,official,2046,4491,,
c-voranava,negative,official,2051,4155,,
c-voranava,negative,official,2056,3819,,
c-voranava,negative,official,2061,3471,,
c-voranava,negative,official,2066,3139,,
c-voranava,negative,official,2071,2809,,
c-voranava,negative,official,2075,2570,,
c-voranava,optimistic,official,2026,5510,,
c-voranava,optimistic,official,2031,5414,,
c-voranava,optimistic,official,2036,5346,,
c-voranava,optimistic,official,2041,5277,,
c-voranava,optimistic,official,2046,5188,,
c-voranava,optimistic,official,2051,5051,,
c-voranava,optimistic,official,2056,4893,,
c-voranava,optimistic,official,2061,4705,,
c-voranava,optimistic,official,2066,4537,,
c-voranava,optimistic,official,2071,4360,,
c-voranava,optimistic,official,2075,4251,,
c-vysokaje,base,official,2026,4940,,
c-vysokaje,base,official,2031,4834,,
c-vysokaje,base,official,2036,4721,,
c-vysokaje,base,official,2041,4609,,
c-vysokaje,base,official,2046,4488,,
c-vysokaje,base,official,2051,4353,,
c-vysokaje,base,official,2056,4201,,
c-vysokaje,base,official,2061,4039,,
c-vysokaje,base,official,2066,3881,,
c-vysokaje,base,official,2071,3739,,
c-vysokaje,base,official,2075,3642,,
c-vysokaje,negative,official,2026,4940,,
c-vysokaje,negative,official,2031,4738,,
c-vysokaje,negative,official,2036,4511,,
c-vysokaje,negative,official,2041,4290,,
c-vysokaje,negative,official,2046,4057,,
c-vysokaje,negative,official,2051,3809,,
c-vysokaje,negative,official,2056,3557,,
c-vysokaje,negative,official,2061,3294,,
c-vysokaje,negative,official,2066,3032,,
c-vysokaje,negative,official,2071,2787,,
c-vysokaje,negative,official,2075,2609,,
c-vysokaje,optimistic,official,2026,4940,,
c-vysokaje,optimistic,official,2031,4852,,
c-vysokaje,optimistic,official,2036,4775,,
c-vysokaje,optimistic,official,2041,4730,,
c-vysokaje,optimistic,official,2046,4693,,
c-vysokaje,optimistic,official,2051,4650,,
c-vysokaje,optimistic,official,2056,4594,,
c-vysokaje,optimistic,official,2061,4526,,
c-vysokaje,optimistic,official,2066,4471,,
c-vysokaje,optimistic,official,2071,4445,,
c-vysokaje,optimistic,official,2075,4451,,
c-zarechcha,base,official,2026,1960,,
c-zarechcha,base,official,2031,2104,,
c-zarechcha,base,official,2036,2251,,
c-zarechcha,base,official,2041,2423,,
c-zarechcha,base,official,2046,2597,,
c-zarechcha,base,official,2051,2772,,
c-zarechcha,base,official,2056,2933,,
c-zarechcha,base,official,2061,3094,,
c-zarechcha,base,official,2066,3255,,
c-zarechcha,base,official,2071,3435,,
c-zarechcha,base,official,2075,3594,,
c-zarechcha,negative,official,2026,1960,,
c-zarechcha,negative,official,2031,2061,,
c-zarechcha,negative,official,2036,2149,,
c-zarechcha,negative,official,2041,2251,,
c-zarechcha,negative,official,2046,2343,,
c-zarechcha,negative,official,2051,2420,,
c-zarechcha,negative,official,2056,2470,,
c-zarechcha,negative,official,2061,2502,,
c-zarechcha,negative,official,2066,2506,,
c-zarechcha,negative,official,2071,2507,,
c-zarechcha,negative,official,2075,2500,,
c-zarechcha,optimistic,official,2026,1960,,
c-zarechcha,optimistic,official,2031,2114,,
c-zarechcha,optimistic,official,2036,2282,,
c-zarechcha,optimistic,official,2041,2492,,
c-zarechcha,optimistic,official,2046,2723,,
c-zarechcha,optimistic,official,2051,2970,,
c-zarechcha,optimistic,official,2056,3221,,
c-zarechcha,optimistic,official,2061,3489,,
c-zarechcha,optimistic,official,2066,3785,,
c-zarechcha,optimistic,official,2071,4136,,
c-zarechcha,optimistic,official,2075,4464,,
c-zaslauje,base,official,2026,17166,,
c-zaslauje,base,official,2031,19728,,
c-zaslauje,base,official,2036,22477,,
c-zaslauje,base,official,2041,25534,,
c-zaslauje,base,official,2046,28851,,
c-zaslauje,base,official,2051,32311,,
c-zaslauje,base,official,2056,35775,,
c-zaslauje,base,official,2061,39180,,
c-zaslauje,base,official,2066,42531,,
c-zaslauje,base,official,2071,45870,,
c-zaslauje,base,official,2075,48697,,
c-zaslauje,negative,official,2026,17166,,
c-zaslauje,negative,official,2031,19248,,
c-zaslauje,negative,official,2036,21304,,
c-zaslauje,negative,official,2041,23563,,
c-zaslauje,negative,official,2046,25842,,
c-zaslauje,negative,official,2051,28037,,
c-zaslauje,negative,official,2056,30081,,
c-zaslauje,negative,official,2061,31831,,
c-zaslauje,negative,official,2066,33232,,
c-zaslauje,negative,official,2071,34431,,
c-zaslauje,negative,official,2075,35394,,
c-zaslauje,optimistic,official,2026,17166,,
c-zaslauje,optimistic,official,2031,19799,,
c-zaslauje,optimistic,official,2036,22713,,
c-zaslauje,optimistic,official,2041,26170,,
c-zaslauje,optimistic,official,2046,30113,,
c-zaslauje,optimistic,official,2051,34438,,
c-zaslauje,optimistic,official,2056,39024,,
c-zaslauje,optimistic,official,2061,43806,,
c-zaslauje,optimistic,official,2066,48875,,
c-zaslauje,optimistic,official,2071,54324,,
c-zaslauje,optimistic,official,2075,59160,,
c-zelva,base,official,2026,6119,,
c-zelva,base,official,2031,5776,,
c-zelva,base,official,2036,5422,,
c-zelva,base,official,2041,5038,,
c-zelva,base,official,2046,4655,,
c-zelva,base,official,2051,4235,,
c-zelva,base,official,2056,3846,,
c-zelva,base,official,2061,3455,,
c-zelva,base,official,2066,3130,,
c-zelva,base,official,2071,2808,,
c-zelva,base,official,2075,2594,,
c-zelva,negative,official,2026,6119,,
c-zelva,negative,official,2031,5663,,
c-zelva,negative,official,2036,5182,,
c-zelva,negative,official,2041,4689,,
c-zelva,negative,official,2046,4210,,
c-zelva,negative,official,2051,3710,,
c-zelva,negative,official,2056,3267,,
c-zelva,negative,official,2061,2837,,
c-zelva,negative,official,2066,2476,,
c-zelva,negative,official,2071,2130,,
c-zelva,negative,official,2075,1896,,
c-zelva,optimistic,official,2026,6119,,
c-zelva,optimistic,official,2031,5799,,
c-zelva,optimistic,official,2036,5485,,
c-zelva,optimistic,official,2041,5167,,
c-zelva,optimistic,official,2046,4857,,
c-zelva,optimistic,official,2051,4507,,
c-zelva,optimistic,official,2056,4176,,
c-zelva,optimistic,official,2061,3832,,
c-zelva,optimistic,official,2066,3547,,
c-zelva,optimistic,official,2071,3264,,
c-zelva,optimistic,official,2075,3085,,
c-zhabinka,base,official,2026,14430,,
c-zhabinka,base,official,2031,14397,,
c-zhabinka,base,official,2036,14288,,
c-zhabinka,base,official,2041,14180,,
c-zhabinka,base,official,2046,13979,,
c-zhabinka,base,official,2051,13674,,
c-zhabinka,base,official,2056,13251,,
c-zhabinka,base,official,2061,12767,,
c-zhabinka,base,official,2066,12255,,
c-zhabinka,base,official,2071,11778,,
c-zhabinka,base,official,2075,11420,,
c-zhabinka,negative,official,2026,14430,,
c-zhabinka,negative,official,2031,14109,,
c-zhabinka,negative,official,2036,13661,,
c-zhabinka,negative,official,2041,13214,,
c-zhabinka,negative,official,2046,12666,,
c-zhabinka,negative,official,2051,12006,,
c-zhabinka,negative,official,2056,11260,,
c-zhabinka,negative,official,2061,10455,,
c-zhabinka,negative,official,2066,9619,,
c-zhabinka,negative,official,2071,8828,,
c-zhabinka,negative,official,2075,8236,,
c-zhabinka,optimistic,official,2026,14430,,
c-zhabinka,optimistic,official,2031,14451,,
c-zhabinka,optimistic,official,2036,14453,,
c-zhabinka,optimistic,official,2041,14547,,
c-zhabinka,optimistic,official,2046,14600,,
c-zhabinka,optimistic,official,2051,14582,,
c-zhabinka,optimistic,official,2056,14451,,
c-zhabinka,optimistic,official,2061,14258,,
c-zhabinka,optimistic,official,2066,14055,,
c-zhabinka,optimistic,official,2071,13921,,
c-zhabinka,optimistic,official,2075,13855,,
c-zhaludok,base,official,2026,921,,
c-zhaludok,base,official,2031,817,,
c-zhaludok,base,official,2036,727,,
c-zhaludok,base,official,2041,646,,
c-zhaludok,base,official,2046,574,,
c-zhaludok,base,official,2051,504,,
c-zhaludok,base,official,2056,442,,
c-zhaludok,base,official,2061,384,,
c-zhaludok,base,official,2066,337,,
c-zhaludok,base,official,2071,293,,
c-zhaludok,base,official,2075,265,,
c-zhaludok,negative,official,2026,921,,
c-zhaludok,negative,official,2031,800,,
c-zhaludok,negative,official,2036,695,,
c-zhaludok,negative,official,2041,601,,
c-zhaludok,negative,official,2046,520,,
c-zhaludok,negative,official,2051,442,,
c-zhaludok,negative,official,2056,376,,
c-zhaludok,negative,official,2061,317,,
c-zhaludok,negative,official,2066,267,,
c-zhaludok,negative,official,2071,223,,
c-zhaludok,negative,official,2075,194,,
c-zhaludok,optimistic,official,2026,921,,
c-zhaludok,optimistic,official,2031,820,,
c-zhaludok,optimistic,official,2036,736,,
c-zhaludok,optimistic,official,2041,662,,
c-zhaludok,optimistic,official,2046,598,,
c-zhaludok,optimistic,official,2051,535,,
c-zhaludok,optimistic,official,2056,479,,
c-zhaludok,optimistic,official,2061,426,,
c-zhaludok,optimistic,official,2066,381,,
c-zhaludok,optimistic,official,2071,341,,
c-zhaludok,optimistic,official,2075,315,,
c-zhlobin,base,official,2026,75732,,
c-zhlobin,base,official,2031,73714,,
c-zhlobin,base,official,2036,71421,,
c-zhlobin,base,official,2041,69430,,
c-zhlobin,base,official,2046,67129,,
c-zhlobin,base,official,2051,64436,,
c-zhlobin,base,official,2056,61337,,
c-zhlobin,base,official,2061,58226,,
c-zhlobin,base,official,2066,54914,,
c-zhlobin,base,official,2071,51704,,
c-zhlobin,base,official,2075,49406,,
c-zhlobin,negative,official,2026,75732,,
c-zhlobin,negative,official,2031,72113,,
c-zhlobin,negative,official,2036,68013,,
c-zhlobin,negative,official,2041,64305,,
c-zhlobin,negative,official,2046,60295,,
c-zhlobin,negative,official,2051,55924,,
c-zhlobin,negative,official,2056,51273,,
c-zhlobin,negative,official,2061,46605,,
c-zhlobin,negative,official,2066,41764,,
c-zhlobin,negative,official,2071,37163,,
c-zhlobin,negative,official,2075,33835,,
c-zhlobin,optimistic,official,2026,75732,,
c-zhlobin,optimistic,official,2031,74074,,
c-zhlobin,optimistic,official,2036,72414,,
c-zhlobin,optimistic,official,2041,71503,,
c-zhlobin,optimistic,official,2046,70534,,
c-zhlobin,optimistic,official,2051,69308,,
c-zhlobin,optimistic,official,2056,67711,,
c-zhlobin,optimistic,official,2061,66151,,
c-zhlobin,optimistic,official,2066,64503,,
c-zhlobin,optimistic,official,2071,63088,,
c-zhlobin,optimistic,official,2075,62325,,
c-zhodzina,base,official,2026,62981,,
c-zhodzina,base,official,2031,59283,,
c-zhodzina,base,official,2036,55402,,
c-zhodzina,base,official,2041,51360,,
c-zhodzina,base,official,2046,47027,,
c-zhodzina,base,official,2051,42734,,
c-zhodzina,base,official,2056,38446,,
c-zhodzina,base,official,2061,34327,,
c-zhodzina,base,official,2066,30357,,
c-zhodzina,base,official,2071,26635,,
c-zhodzina,base,official,2075,23778,,
c-zhodzina,negative,official,2026,62981,,
c-zhodzina,negative,official,2031,57833,,
c-zhodzina,negative,official,2036,52523,,
c-zhodzina,negative,official,2041,47400,,
c-zhodzina,negative,official,2046,42135,,
c-zhodzina,negative,official,2051,37013,,
c-zhodzina,negative,official,2056,32240,,
c-zhodzina,negative,official,2061,27763,,
c-zhodzina,negative,official,2066,23630,,
c-zhodzina,negative,official,2071,19892,,
c-zhodzina,negative,official,2075,17193,,
c-zhodzina,optimistic,official,2026,62981,,
c-zhodzina,optimistic,official,2031,59518,,
c-zhodzina,optimistic,official,2036,56029,,
c-zhodzina,optimistic,official,2041,52691,,
c-zhodzina,optimistic,official,2046,49130,,
c-zhodzina,optimistic,official,2051,45595,,
c-zhodzina,optimistic,official,2056,41974,,
c-zhodzina,optimistic,official,2061,38399,,
c-zhodzina,optimistic,official,2066,34869,,
c-zhodzina,optimistic,official,2071,31498,,
c-zhodzina,optimistic,official,2075,28821,,
c-zhytkavichy,base,official,2026,15697,,
c-zhytkavichy,base,official,2031,15358,,
c-zhytkavichy,base,official,2036,14934,,
c-zhytkavichy,base,official,2041,14512,,
c-zhytkavichy,base,official,2046,14006,,
c-zhytkavichy,base,official,2051,13403,,
c-zhytkavichy,base,official,2056,12710,,
c-zhytkavichy,base,official,2061,11966,,
c-zhytkavichy,base,official,2066,11230,,
c-zhytkavichy,base,official,2071,10534,,
c-zhytkavichy,base,official,2075,10019,,
c-zhytkavichy,negative,official,2026,15697,,
c-zhytkavichy,negative,official,2031,15028,,
c-zhytkavichy,negative,official,2036,14227,,
c-zhytkavichy,negative,official,2041,13432,,
c-zhytkavichy,negative,official,2046,12579,,
c-zhytkavichy,negative,official,2051,11632,,
c-zhytkavichy,negative,official,2056,10651,,
c-zhytkavichy,negative,official,2061,9621,,
c-zhytkavichy,negative,official,2066,8612,,
c-zhytkavichy,negative,official,2071,7652,,
c-zhytkavichy,negative,official,2075,6949,,
c-zhytkavichy,optimistic,official,2026,15697,,
c-zhytkavichy,optimistic,official,2031,15436,,
c-zhytkavichy,optimistic,official,2036,15146,,
c-zhytkavichy,optimistic,official,2041,14952,,
c-zhytkavichy,optimistic,official,2046,14720,,
c-zhytkavichy,optimistic,official,2051,14413,,
c-zhytkavichy,optimistic,official,2056,14011,,
c-zhytkavichy,optimistic,official,2061,13549,,
c-zhytkavichy,optimistic,official,2066,13103,,
c-zhytkavichy,optimistic,official,2071,12722,,
c-zhytkavichy,optimistic,official,2075,12478,,
c-zialony-bor,base,official,2026,1062,,
c-zialony-bor,base,official,2031,908,,
c-zialony-bor,base,official,2036,770,,
c-zialony-bor,base,official,2041,645,,
c-zialony-bor,base,official,2046,535,,
c-zialony-bor,base,official,2051,440,,
c-zialony-bor,base,official,2056,359,,
c-zialony-bor,base,official,2061,290,,
c-zialony-bor,base,official,2066,232,,
c-zialony-bor,base,official,2071,184,,
c-zialony-bor,base,official,2075,152,,
c-zialony-bor,negative,official,2026,1062,,
c-zialony-bor,negative,official,2031,886,,
c-zialony-bor,negative,official,2036,730,,
c-zialony-bor,negative,official,2041,595,,
c-zialony-bor,negative,official,2046,479,,
c-zialony-bor,negative,official,2051,380,,
c-zialony-bor,negative,official,2056,301,,
c-zialony-bor,negative,official,2061,235,,
c-zialony-bor,negative,official,2066,181,,
c-zialony-bor,negative,official,2071,138,,
c-zialony-bor,negative,official,2075,110,,
c-zialony-bor,optimistic,official,2026,1062,,
c-zialony-bor,optimistic,official,2031,912,,
c-zialony-bor,optimistic,official,2036,779,,
c-zialony-bor,optimistic,official,2041,662,,
c-zialony-bor,optimistic,official,2046,559,,
c-zialony-bor,optimistic,official,2051,469,,
c-zialony-bor,optimistic,official,2056,392,,
c-zialony-bor,optimistic,official,2061,324,,
c-zialony-bor,optimistic,official,2066,266,,
c-zialony-bor,optimistic,official,2071,217,,
c-zialony-bor,optimistic,official,2075,183,,
r-akciabrski,base,official,2026,12377,,
r-akciabrski,base,official,2031,11440,,
r-akciabrski,base,official,2036,10507,,
