territory_id,oblast,year,age_group,sex,locality,pop
r-buda-kashalouski,BY-HO,2019,35-39,f,urban,410
r-buda-kashalouski,BY-HO,2019,35-39,m,rural,628
r-buda-kashalouski,BY-HO,2019,35-39,m,urban,339
r-buda-kashalouski,BY-HO,2019,40-44,f,rural,650
r-buda-kashalouski,BY-HO,2019,40-44,f,urban,410
r-buda-kashalouski,BY-HO,2019,40-44,m,rural,691
r-buda-kashalouski,BY-HO,2019,40-44,m,urban,351
r-buda-kashalouski,BY-HO,2019,45-49,f,rural,753
r-buda-kashalouski,BY-HO,2019,45-49,f,urban,433
r-buda-kashalouski,BY-HO,2019,45-49,m,rural,769
r-buda-kashalouski,BY-HO,2019,45-49,m,urban,350
r-buda-kashalouski,BY-HO,2019,50-54,f,rural,747
r-buda-kashalouski,BY-HO,2019,50-54,f,urban,457
r-buda-kashalouski,BY-HO,2019,50-54,m,rural,815
r-buda-kashalouski,BY-HO,2019,50-54,m,urban,337
r-buda-kashalouski,BY-HO,2019,55-59,f,rural,840
r-buda-kashalouski,BY-HO,2019,55-59,f,urban,444
r-buda-kashalouski,BY-HO,2019,55-59,m,rural,931
r-buda-kashalouski,BY-HO,2019,55-59,m,urban,390
r-buda-kashalouski,BY-HO,2019,60-64,f,rural,902
r-buda-kashalouski,BY-HO,2019,60-64,f,urban,466
r-buda-kashalouski,BY-HO,2019,60-64,m,rural,754
r-buda-kashalouski,BY-HO,2019,60-64,m,urban,351
r-buda-kashalouski,BY-HO,2019,65-69,f,rural,603
r-buda-kashalouski,BY-HO,2019,65-69,f,urban,298
r-buda-kashalouski,BY-HO,2019,65-69,m,rural,483
r-buda-kashalouski,BY-HO,2019,65-69,m,urban,212
r-buda-kashalouski,BY-HO,2019,70-74,f,rural,427
r-buda-kashalouski,BY-HO,2019,70-74,f,urban,223
r-buda-kashalouski,BY-HO,2019,70-74,m,rural,241
r-buda-kashalouski,BY-HO,2019,70-74,m,urban,105
r-buda-kashalouski,BY-HO,2019,75-79,f,rural,434
r-buda-kashalouski,BY-HO,2019,75-79,f,urban,159
r-buda-kashalouski,BY-HO,2019,75-79,m,rural,144
r-buda-kashalouski,BY-HO,2019,75-79,m,urban,50
r-buda-kashalouski,BY-HO,2019,80 и старше,f,rural,975
r-buda-kashalouski,BY-HO,2019,Возраст не определен,f,rural,0
r-buda-kashalouski,BY-HO,2019,80 и старше,f,urban,271
r-buda-kashalouski,BY-HO,2019,80 и старше,m,rural,239
r-buda-kashalouski,BY-HO,2019,Возраст не определен,m,rural,0
r-buda-kashalouski,BY-HO,2019,80 и старше,m,urban,99
r-buda-kashalouski,BY-HO,2019,Возраст не определен,m,urban,0
r-chacherski,BY-HO,2019,0-4,f,rural,143
r-chacherski,BY-HO,2019,0-4,f,urban,379
r-chacherski,BY-HO,2019,0-4,m,rural,183
r-chacherski,BY-HO,2019,0-4,m,urban,321
r-chacherski,BY-HO,2019,5-9,f,rural,151
r-chacherski,BY-HO,2019,5-9,f,urban,308
r-chacherski,BY-HO,2019,5-9,m,rural,179
r-chacherski,BY-HO,2019,5-9,m,urban,331
r-chacherski,BY-HO,2019,10-14,f,rural,171
r-chacherski,BY-HO,2019,10-14,f,urban,257
r-chacherski,BY-HO,2019,10-14,m,rural,182
r-chacherski,BY-HO,2019,10-14,m,urban,309
r-chacherski,BY-HO,2019,15-19,f,rural,101
r-chacherski,BY-HO,2019,15-19,f,urban,256
r-chacherski,BY-HO,2019,15-19,m,rural,140
r-chacherski,BY-HO,2019,15-19,m,urban,323
r-chacherski,BY-HO,2019,20-24,f,rural,118
r-chacherski,BY-HO,2019,20-24,f,urban,306
r-chacherski,BY-HO,2019,20-24,m,rural,152
r-chacherski,BY-HO,2019,20-24,m,urban,275
r-chacherski,BY-HO,2019,25-29,f,rural,143
r-chacherski,BY-HO,2019,25-29,f,urban,319
r-chacherski,BY-HO,2019,25-29,m,rural,182
r-chacherski,BY-HO,2019,25-29,m,urban,341
r-chacherski,BY-HO,2019,30-34,f,rural,178
r-chacherski,BY-HO,2019,30-34,f,urban,308
r-chacherski,BY-HO,2019,30-34,m,rural,209
r-chacherski,BY-HO,2019,30-34,m,urban,263
r-chacherski,BY-HO,2019,35-39,f,rural,145
r-chacherski,BY-HO,2019,35-39,f,urban,346
r-chacherski,BY-HO,2019,35-39,m,rural,167
r-chacherski,BY-HO,2019,35-39,m,urban,257
r-chacherski,BY-HO,2019,40-44,f,rural,182
r-chacherski,BY-HO,2019,40-44,f,urban,398
r-chacherski,BY-HO,2019,40-44,m,rural,217
r-chacherski,BY-HO,2019,40-44,m,urban,265
r-chacherski,BY-HO,2019,45-49,f,rural,190
r-chacherski,BY-HO,2019,45-49,f,urban,392
r-chacherski,BY-HO,2019,45-49,m,rural,246
r-chacherski,BY-HO,2019,45-49,m,urban,336
r-chacherski,BY-HO,2019,50-54,f,rural,232
r-chacherski,BY-HO,2019,50-54,f,urban,264
r-chacherski,BY-HO,2019,50-54,m,rural,264
r-chacherski,BY-HO,2019,50-54,m,urban,294
r-chacherski,BY-HO,2019,55-59,f,rural,255
r-chacherski,BY-HO,2019,55-59,f,urban,272
r-chacherski,BY-HO,2019,55-59,m,rural,297
r-chacherski,BY-HO,2019,55-59,m,urban,222
r-chacherski,BY-HO,2019,60-64,f,rural,210
r-chacherski,BY-HO,2019,60-64,f,urban,255
r-chacherski,BY-HO,2019,60-64,m,rural,245
r-chacherski,BY-HO,2019,60-64,m,urban,212
r-chacherski,BY-HO,2019,65-69,f,rural,179
r-chacherski,BY-HO,2019,65-69,f,urban,212
r-chacherski,BY-HO,2019,65-69,m,rural,141
r-chacherski,BY-HO,2019,65-69,m,urban,124
r-chacherski,BY-HO,2019,70-74,f,rural,115
r-chacherski,BY-HO,2019,70-74,f,urban,141
r-chacherski,BY-HO,2019,70-74,m,rural,67
r-chacherski,BY-HO,2019,70-74,m,urban,78
r-chacherski,BY-HO,2019,75-79,f,rural,165
r-chacherski,BY-HO,2019,75-79,f,urban,93
r-chacherski,BY-HO,2019,75-79,m,rural,44
r-chacherski,BY-HO,2019,75-79,m,urban,27
r-chacherski,BY-HO,2019,80 и старше,f,rural,384
r-chacherski,BY-HO,2019,80 и старше,f,urban,161
r-chacherski,BY-HO,2019,80 и старше,m,rural,102
r-chacherski,BY-HO,2019,80 и старше,m,urban,44
r-chojnicki,BY-HO,2019,0-4,f,rural,173
r-chojnicki,BY-HO,2019,0-4,f,urban,442
r-chojnicki,BY-HO,2019,0-4,m,rural,213
r-chojnicki,BY-HO,2019,0-4,m,urban,458
r-chojnicki,BY-HO,2019,5-9,f,rural,170
r-chojnicki,BY-HO,2019,5-9,f,urban,391
r-chojnicki,BY-HO,2019,5-9,m,rural,216
r-chojnicki,BY-HO,2019,5-9,m,urban,428
r-chojnicki,BY-HO,2019,10-14,f,rural,228
r-chojnicki,BY-HO,2019,10-14,f,urban,440
r-chojnicki,BY-HO,2019,10-14,m,rural,221
r-chojnicki,BY-HO,2019,10-14,m,urban,432
r-chojnicki,BY-HO,2019,15-19,f,rural,160
r-chojnicki,BY-HO,2019,15-19,f,urban,288
r-chojnicki,BY-HO,2019,15-19,m,rural,159
r-chojnicki,BY-HO,2019,15-19,m,urban,311
r-chojnicki,BY-HO,2019,20-24,f,rural,137
r-chojnicki,BY-HO,2019,20-24,f,urban,410
r-chojnicki,BY-HO,2019,20-24,m,rural,156
r-chojnicki,BY-HO,2019,20-24,m,urban,362
r-chojnicki,BY-HO,2019,25-29,f,rural,148
r-chojnicki,BY-HO,2019,25-29,f,urban,471
r-chojnicki,BY-HO,2019,25-29,m,rural,142
r-chojnicki,BY-HO,2019,25-29,m,urban,450
r-chojnicki,BY-HO,2019,30-34,f,rural,159
r-chojnicki,BY-HO,2019,30-34,f,urban,431
r-chojnicki,BY-HO,2019,30-34,m,rural,176
r-chojnicki,BY-HO,2019,30-34,m,urban,452
r-chojnicki,BY-HO,2019,35-39,f,rural,173
r-chojnicki,BY-HO,2019,35-39,f,urban,465
r-chojnicki,BY-HO,2019,35-39,m,rural,179
r-chojnicki,BY-HO,2019,35-39,m,urban,470
r-chojnicki,BY-HO,2019,40-44,f,rural,205
r-chojnicki,BY-HO,2019,40-44,f,urban,590
r-chojnicki,BY-HO,2019,40-44,m,rural,198
r-chojnicki,BY-HO,2019,40-44,m,urban,456
r-chojnicki,BY-HO,2019,45-49,f,rural,267
r-chojnicki,BY-HO,2019,45-49,f,urban,588
r-chojnicki,BY-HO,2019,45-49,m,rural,263
r-chojnicki,BY-HO,2019,45-49,m,urban,482
r-chojnicki,BY-HO,2019,50-54,f,rural,234
r-chojnicki,BY-HO,2019,50-54,f,urban,536
r-chojnicki,BY-HO,2019,50-54,m,rural,252
r-chojnicki,BY-HO,2019,50-54,m,urban,451
r-chojnicki,BY-HO,2019,55-59,f,rural,218
r-chojnicki,BY-HO,2019,55-59,f,urban,470
r-chojnicki,BY-HO,2019,55-59,m,rural,268
r-chojnicki,BY-HO,2019,55-59,m,urban,391
r-chojnicki,BY-HO,2019,60-64,f,rural,189
r-chojnicki,BY-HO,2019,60-64,f,urban,485
r-chojnicki,BY-HO,2019,60-64,m,rural,192
r-chojnicki,BY-HO,2019,60-64,m,urban,377
r-chojnicki,BY-HO,2019,65-69,f,rural,171
r-chojnicki,BY-HO,2019,65-69,f,urban,414
r-chojnicki,BY-HO,2019,65-69,m,rural,121
r-chojnicki,BY-HO,2019,65-69,m,urban,238
r-chojnicki,BY-HO,2019,70-74,f,rural,141
r-chojnicki,BY-HO,2019,70-74,f,urban,262
r-chojnicki,BY-HO,2019,70-74,m,rural,75
r-chojnicki,BY-HO,2019,70-74,m,urban,123
r-chojnicki,BY-HO,2019,75-79,f,rural,157
r-chojnicki,BY-HO,2019,75-79,f,urban,212
r-chojnicki,BY-HO,2019,75-79,m,rural,54
r-chojnicki,BY-HO,2019,75-79,m,urban,81
r-chojnicki,BY-HO,2019,80 и старше,f,rural,340
r-chojnicki,BY-HO,2019,80 и старше,f,urban,385
r-chojnicki,BY-HO,2019,80 и старше,m,rural,107
r-chojnicki,BY-HO,2019,80 и старше,m,urban,111
r-dobrushski,BY-HO,2019,0-4,f,rural,361
r-dobrushski,BY-HO,2019,0-4,f,urban,602
r-dobrushski,BY-HO,2019,0-4,m,rural,401
r-dobrushski,BY-HO,2019,0-4,m,urban,615
r-dobrushski,BY-HO,2019,5-9,f,rural,406
r-dobrushski,BY-HO,2019,5-9,f,urban,679
r-dobrushski,BY-HO,2019,5-9,m,rural,408
r-dobrushski,BY-HO,2019,5-9,m,urban,770
r-dobrushski,BY-HO,2019,10-14,f,rural,394
r-dobrushski,BY-HO,2019,10-14,f,urban,598
r-dobrushski,BY-HO,2019,10-14,m,rural,404
r-dobrushski,BY-HO,2019,10-14,m,urban,694
r-dobrushski,BY-HO,2019,15-19,f,rural,283
r-dobrushski,BY-HO,2019,15-19,f,urban,434
r-dobrushski,BY-HO,2019,15-19,m,rural,271
r-dobrushski,BY-HO,2019,15-19,m,urban,505
r-dobrushski,BY-HO,2019,20-24,f,rural,290
r-dobrushski,BY-HO,2019,20-24,f,urban,443
r-dobrushski,BY-HO,2019,20-24,m,rural,294
r-dobrushski,BY-HO,2019,20-24,m,urban,487
r-dobrushski,BY-HO,2019,25-29,f,rural,377
r-dobrushski,BY-HO,2019,25-29,f,urban,603
r-dobrushski,BY-HO,2019,25-29,m,rural,379
r-dobrushski,BY-HO,2019,25-29,m,urban,590
r-dobrushski,BY-HO,2019,30-34,f,rural,414
r-dobrushski,BY-HO,2019,30-34,f,urban,785
r-dobrushski,BY-HO,2019,30-34,m,rural,498
r-dobrushski,BY-HO,2019,30-34,m,urban,764
r-dobrushski,BY-HO,2019,35-39,f,rural,437
r-dobrushski,BY-HO,2019,35-39,f,urban,792
r-dobrushski,BY-HO,2019,35-39,m,rural,457
r-dobrushski,BY-HO,2019,35-39,m,urban,727
r-dobrushski,BY-HO,2019,40-44,f,rural,420
r-dobrushski,BY-HO,2019,40-44,f,urban,839
r-dobrushski,BY-HO,2019,40-44,m,rural,446
r-dobrushski,BY-HO,2019,40-44,m,urban,731
r-dobrushski,BY-HO,2019,45-49,f,rural,541
r-dobrushski,BY-HO,2019,45-49,f,urban,823
r-dobrushski,BY-HO,2019,45-49,m,rural,537
r-dobrushski,BY-HO,2019,45-49,m,urban,735
r-dobrushski,BY-HO,2019,50-54,f,rural,609
r-dobrushski,BY-HO,2019,50-54,f,urban,746
r-dobrushski,BY-HO,2019,50-54,m,rural,578
r-dobrushski,BY-HO,2019,50-54,m,urban,646
r-dobrushski,BY-HO,2019,55-59,f,rural,749
r-dobrushski,BY-HO,2019,55-59,f,urban,899
r-dobrushski,BY-HO,2019,55-59,m,rural,705
r-dobrushski,BY-HO,2019,55-59,m,urban,706
r-dobrushski,BY-HO,2019,60-64,f,rural,762
r-dobrushski,BY-HO,2019,60-64,f,urban,1004
r-dobrushski,BY-HO,2019,60-64,m,rural,644
r-dobrushski,BY-HO,2019,60-64,m,urban,708
r-dobrushski,BY-HO,2019,65-69,f,rural,554
r-dobrushski,BY-HO,2019,65-69,f,urban,789
r-dobrushski,BY-HO,2019,65-69,m,rural,413
r-dobrushski,BY-HO,2019,65-69,m,urban,526
r-dobrushski,BY-HO,2019,70-74,f,rural,372
r-dobrushski,BY-HO,2019,70-74,f,urban,517
r-dobrushski,BY-HO,2019,70-74,m,rural,202
r-dobrushski,BY-HO,2019,70-74,m,urban,292
r-dobrushski,BY-HO,2019,75-79,f,rural,424
r-dobrushski,BY-HO,2019,75-79,f,urban,406
r-dobrushski,BY-HO,2019,75-79,m,rural,148
r-dobrushski,BY-HO,2019,75-79,m,urban,140
r-dobrushski,BY-HO,2019,80 и старше,f,rural,836
r-dobrushski,BY-HO,2019,80 и старше,f,urban,696
r-dobrushski,BY-HO,2019,80 и старше,m,rural,211
r-dobrushski,BY-HO,2019,80 и старше,m,urban,181
r-homielski,BY-HO,2019,0-4,f,rural,1941
r-homielski,BY-HO,2019,0-4,f,urban,82
r-homielski,BY-HO,2019,0-4,m,rural,2140
r-homielski,BY-HO,2019,0-4,m,urban,93
r-homielski,BY-HO,2019,5-9,f,rural,2125
r-homielski,BY-HO,2019,5-9,f,urban,80
r-homielski,BY-HO,2019,5-9,m,rural,2221
r-homielski,BY-HO,2019,5-9,m,urban,85
r-homielski,BY-HO,2019,10-14,f,rural,1906
r-homielski,BY-HO,2019,10-14,f,urban,84
r-homielski,BY-HO,2019,10-14,m,rural,2076
r-homielski,BY-HO,2019,10-14,m,urban,85
r-homielski,BY-HO,2019,15-19,f,rural,1311
r-homielski,BY-HO,2019,15-19,f,urban,48
r-homielski,BY-HO,2019,15-19,m,rural,1508
r-homielski,BY-HO,2019,15-19,m,urban,49
r-homielski,BY-HO,2019,20-24,f,rural,1241
r-homielski,BY-HO,2019,20-24,f,urban,62
r-homielski,BY-HO,2019,20-24,m,rural,1339
r-homielski,BY-HO,2019,20-24,m,urban,45
r-homielski,BY-HO,2019,25-29,f,rural,1892
r-homielski,BY-HO,2019,25-29,f,urban,70
r-homielski,BY-HO,2019,25-29,m,rural,1935
r-homielski,BY-HO,2019,25-29,m,urban,75
r-homielski,BY-HO,2019,30-34,f,rural,2580
r-homielski,BY-HO,2019,30-34,f,urban,106
r-homielski,BY-HO,2019,30-34,m,rural,2601
r-homielski,BY-HO,2019,30-34,m,urban,101
r-homielski,BY-HO,2019,35-39,f,rural,2591
r-homielski,BY-HO,2019,35-39,f,urban,111
r-homielski,BY-HO,2019,35-39,m,rural,2587
r-homielski,BY-HO,2019,35-39,m,urban,130
r-homielski,BY-HO,2019,40-44,f,rural,2246
r-homielski,BY-HO,2019,40-44,f,urban,88
r-homielski,BY-HO,2019,40-44,m,rural,2284
r-homielski,BY-HO,2019,40-44,m,urban,77
r-homielski,BY-HO,2019,45-49,f,rural,2296
r-homielski,BY-HO,2019,45-49,f,urban,68
r-homielski,BY-HO,2019,45-49,m,rural,2073
r-homielski,BY-HO,2019,45-49,m,urban,68
r-homielski,BY-HO,2019,50-54,f,rural,2525
r-homielski,BY-HO,2019,50-54,f,urban,75
r-homielski,BY-HO,2019,50-54,m,rural,2166
r-homielski,BY-HO,2019,50-54,m,urban,51
r-homielski,BY-HO,2019,55-59,f,rural,3076
r-homielski,BY-HO,2019,55-59,f,urban,114
r-homielski,BY-HO,2019,55-59,m,rural,2622
r-homielski,BY-HO,2019,55-59,m,urban,94
r-homielski,BY-HO,2019,60-64,f,rural,3094
r-homielski,BY-HO,2019,60-64,f,urban,120
r-homielski,BY-HO,2019,60-64,m,rural,2618
r-homielski,BY-HO,2019,60-64,m,urban,85
r-homielski,BY-HO,2019,65-69,f,rural,2357
r-homielski,BY-HO,2019,65-69,f,urban,99
r-homielski,BY-HO,2019,65-69,m,rural,1801
r-homielski,BY-HO,2019,65-69,m,urban,61
r-homielski,BY-HO,2019,70-74,f,rural,1399
r-homielski,BY-HO,2019,70-74,f,urban,46
r-homielski,BY-HO,2019,70-74,m,rural,872
r-homielski,BY-HO,2019,70-74,m,urban,42
r-homielski,BY-HO,2019,75-79,f,rural,1159
r-homielski,BY-HO,2019,75-79,f,urban,36
r-homielski,BY-HO,2019,75-79,m,rural,484
r-homielski,BY-HO,2019,75-79,m,urban,15
r-homielski,BY-HO,2019,80 и старше,f,rural,2256
r-homielski,BY-HO,2019,80 и старше,f,urban,106
r-homielski,BY-HO,2019,80 и старше,m,rural,669
r-homielski,BY-HO,2019,80 и старше,m,urban,19
r-jelski,BY-HO,2019,0-4,f,rural,169
r-jelski,BY-HO,2019,0-4,f,urban,218
r-jelski,BY-HO,2019,0-4,m,rural,193
r-jelski,BY-HO,2019,0-4,m,urban,286
r-jelski,BY-HO,2019,5-9,f,rural,128
r-jelski,BY-HO,2019,5-9,f,urban,310
r-jelski,BY-HO,2019,5-9,m,rural,163
r-jelski,BY-HO,2019,5-9,m,urban,305
r-jelski,BY-HO,2019,10-14,f,rural,163
r-jelski,BY-HO,2019,10-14,f,urban,301
r-jelski,BY-HO,2019,10-14,m,rural,164
r-jelski,BY-HO,2019,10-14,m,urban,337
r-jelski,BY-HO,2019,15-19,f,rural,94
r-jelski,BY-HO,2019,15-19,f,urban,187
r-jelski,BY-HO,2019,15-19,m,rural,102
r-jelski,BY-HO,2019,15-19,m,urban,187
r-jelski,BY-HO,2019,20-24,f,rural,138
r-jelski,BY-HO,2019,20-24,f,urban,188
r-jelski,BY-HO,2019,20-24,m,rural,164
r-jelski,BY-HO,2019,20-24,m,urban,204
r-jelski,BY-HO,2019,25-29,f,rural,158
r-jelski,BY-HO,2019,25-29,f,urban,275
r-jelski,BY-HO,2019,25-29,m,rural,196
r-jelski,BY-HO,2019,25-29,m,urban,281
r-jelski,BY-HO,2019,30-34,f,rural,178
r-jelski,BY-HO,2019,30-34,f,urban,302
r-jelski,BY-HO,2019,30-34,m,rural,163
r-jelski,BY-HO,2019,30-34,m,urban,296
r-jelski,BY-HO,2019,35-39,f,rural,171
r-jelski,BY-HO,2019,35-39,f,urban,366
r-jelski,BY-HO,2019,35-39,m,rural,194
r-jelski,BY-HO,2019,35-39,m,urban,327
r-jelski,BY-HO,2019,40-44,f,rural,174
r-jelski,BY-HO,2019,40-44,f,urban,364
r-jelski,BY-HO,2019,40-44,m,rural,182
r-jelski,BY-HO,2019,40-44,m,urban,326
r-jelski,BY-HO,2019,45-49,f,rural,236
r-jelski,BY-HO,2019,45-49,f,urban,391
r-jelski,BY-HO,2019,45-49,m,rural,249
r-jelski,BY-HO,2019,45-49,m,urban,309
r-jelski,BY-HO,2019,50-54,f,rural,226
r-jelski,BY-HO,2019,50-54,f,urban,324
r-jelski,BY-HO,2019,50-54,m,rural,214
r-jelski,BY-HO,2019,50-54,m,urban,284
r-jelski,BY-HO,2019,55-59,f,rural,286
r-jelski,BY-HO,2019,55-59,f,urban,396
r-jelski,BY-HO,2019,55-59,m,rural,303
r-jelski,BY-HO,2019,55-59,m,urban,296
r-jelski,BY-HO,2019,60-64,f,rural,279
r-jelski,BY-HO,2019,60-64,f,urban,372
r-jelski,BY-HO,2019,60-64,m,rural,262
r-jelski,BY-HO,2019,60-64,m,urban,298
r-jelski,BY-HO,2019,65-69,f,rural,225
r-jelski,BY-HO,2019,65-69,f,urban,341
r-jelski,BY-HO,2019,65-69,m,rural,158
r-jelski,BY-HO,2019,65-69,m,urban,223
r-jelski,BY-HO,2019,70-74,f,rural,174
r-jelski,BY-HO,2019,70-74,f,urban,182
r-jelski,BY-HO,2019,70-74,m,rural,77
r-jelski,BY-HO,2019,70-74,m,urban,107
r-jelski,BY-HO,2019,75-79,f,rural,159
r-jelski,BY-HO,2019,75-79,f,urban,155
r-jelski,BY-HO,2019,75-79,m,rural,68
r-jelski,BY-HO,2019,75-79,m,urban,65
r-jelski,BY-HO,2019,80 и старше,f,rural,277
r-jelski,BY-HO,2019,80 и старше,f,urban,271
r-jelski,BY-HO,2019,80 и старше,m,rural,92
r-jelski,BY-HO,2019,80 и старше,m,urban,86
r-kalinkavicki,BY-HO,2019,0-4,f,rural,452
r-kalinkavicki,BY-HO,2019,0-4,f,urban,1276
r-kalinkavicki,BY-HO,2019,0-4,m,rural,484
r-kalinkavicki,BY-HO,2019,0-4,m,urban,1313
r-kalinkavicki,BY-HO,2019,5-9,f,rural,455
r-kalinkavicki,BY-HO,2019,5-9,f,urban,1353
r-kalinkavicki,BY-HO,2019,5-9,m,rural,526
r-kalinkavicki,BY-HO,2019,5-9,m,urban,1414
r-kalinkavicki,BY-HO,2019,10-14,f,rural,482
r-kalinkavicki,BY-HO,2019,10-14,f,urban,1301
r-kalinkavicki,BY-HO,2019,10-14,m,rural,455
r-kalinkavicki,BY-HO,2019,10-14,m,urban,1313
r-kalinkavicki,BY-HO,2019,15-19,f,rural,326
r-kalinkavicki,BY-HO,2019,15-19,f,urban,861
r-kalinkavicki,BY-HO,2019,15-19,m,rural,365
r-kalinkavicki,BY-HO,2019,15-19,m,urban,1184
r-kalinkavicki,BY-HO,2019,20-24,f,rural,383
r-kalinkavicki,BY-HO,2019,20-24,f,urban,921
r-kalinkavicki,BY-HO,2019,20-24,m,rural,443
r-kalinkavicki,BY-HO,2019,20-24,m,urban,1037
r-kalinkavicki,BY-HO,2019,25-29,f,rural,421
r-kalinkavicki,BY-HO,2019,25-29,f,urban,1359
r-kalinkavicki,BY-HO,2019,25-29,m,rural,594
r-kalinkavicki,BY-HO,2019,25-29,m,urban,1265
r-kalinkavicki,BY-HO,2019,30-34,f,rural,503
r-kalinkavicki,BY-HO,2019,30-34,f,urban,1658
r-kalinkavicki,BY-HO,2019,30-34,m,rural,586
r-kalinkavicki,BY-HO,2019,30-34,m,urban,1439
r-kalinkavicki,BY-HO,2019,35-39,f,rural,451
r-kalinkavicki,BY-HO,2019,35-39,f,urban,1596
r-kalinkavicki,BY-HO,2019,35-39,m,rural,577
r-kalinkavicki,BY-HO,2019,35-39,m,urban,1510
r-kalinkavicki,BY-HO,2019,40-44,f,rural,560
r-kalinkavicki,BY-HO,2019,40-44,f,urban,1583
r-kalinkavicki,BY-HO,2019,40-44,m,rural,615
r-kalinkavicki,BY-HO,2019,40-44,m,urban,1326
r-kalinkavicki,BY-HO,2019,45-49,f,rural,657
r-kalinkavicki,BY-HO,2019,45-49,f,urban,1565
r-kalinkavicki,BY-HO,2019,45-49,m,rural,747
r-kalinkavicki,BY-HO,2019,45-49,m,urban,1202
r-kalinkavicki,BY-HO,2019,50-54,f,rural,749
r-kalinkavicki,BY-HO,2019,50-54,f,urban,1315
r-kalinkavicki,BY-HO,2019,50-54,m,rural,778
r-kalinkavicki,BY-HO,2019,50-54,m,urban,1123
r-kalinkavicki,BY-HO,2019,55-59,f,rural,794
r-kalinkavicki,BY-HO,2019,55-59,f,urban,1439
r-kalinkavicki,BY-HO,2019,55-59,m,rural,858
r-kalinkavicki,BY-HO,2019,55-59,m,urban,1121
r-kalinkavicki,BY-HO,2019,60-64,f,rural,827
r-kalinkavicki,BY-HO,2019,60-64,f,urban,1465
r-kalinkavicki,BY-HO,2019,60-64,m,rural,865
r-kalinkavicki,BY-HO,2019,60-64,m,urban,1010
r-kalinkavicki,BY-HO,2019,65-69,f,rural,709
r-kalinkavicki,BY-HO,2019,65-69,f,urban,1180
r-kalinkavicki,BY-HO,2019,65-69,m,rural,562
r-kalinkavicki,BY-HO,2019,65-69,m,urban,772
r-kalinkavicki,BY-HO,2019,70-74,f,rural,499
r-kalinkavicki,BY-HO,2019,70-74,f,urban,790
r-kalinkavicki,BY-HO,2019,70-74,m,rural,275
r-kalinkavicki,BY-HO,2019,70-74,m,urban,448
r-kalinkavicki,BY-HO,2019,75-79,f,rural,469
r-kalinkavicki,BY-HO,2019,75-79,f,urban,481
r-kalinkavicki,BY-HO,2019,75-79,m,rural,170
r-kalinkavicki,BY-HO,2019,75-79,m,urban,203
r-kalinkavicki,BY-HO,2019,80 и старше,f,rural,1097
r-kalinkavicki,BY-HO,2019,80 и старше,f,urban,754
r-kalinkavicki,BY-HO,2019,80 и старше,m,rural,294
r-kalinkavicki,BY-HO,2019,80 и старше,m,urban,266
r-karmianski,BY-HO,2019,0-4,f,rural,191
r-karmianski,BY-HO,2019,0-4,f,urban,288
r-karmianski,BY-HO,2019,0-4,m,rural,175
r-karmianski,BY-HO,2019,0-4,m,urban,305
r-karmianski,BY-HO,2019,5-9,f,rural,172
r-karmianski,BY-HO,2019,5-9,f,urban,301
r-karmianski,BY-HO,2019,5-9,m,rural,187
r-karmianski,BY-HO,2019,5-9,m,urban,330
r-karmianski,BY-HO,2019,10-14,f,rural,178
r-karmianski,BY-HO,2019,10-14,f,urban,283
r-karmianski,BY-HO,2019,10-14,m,rural,224
r-karmianski,BY-HO,2019,10-14,m,urban,317
r-karmianski,BY-HO,2019,15-19,f,rural,140
r-karmianski,BY-HO,2019,15-19,f,urban,191
r-karmianski,BY-HO,2019,15-19,m,rural,124
r-karmianski,BY-HO,2019,15-19,m,urban,205
r-karmianski,BY-HO,2019,20-24,f,rural,125
r-karmianski,BY-HO,2019,20-24,f,urban,213
r-karmianski,BY-HO,2019,20-24,m,rural,160
r-karmianski,BY-HO,2019,20-24,m,urban,209
r-karmianski,BY-HO,2019,25-29,f,rural,142
r-karmianski,BY-HO,2019,25-29,f,urban,298
r-karmianski,BY-HO,2019,25-29,m,rural,196
r-karmianski,BY-HO,2019,25-29,m,urban,296
r-karmianski,BY-HO,2019,30-34,f,rural,181
r-karmianski,BY-HO,2019,30-34,f,urban,305
r-karmianski,BY-HO,2019,30-34,m,rural,240
r-karmianski,BY-HO,2019,30-34,m,urban,311
r-karmianski,BY-HO,2019,35-39,f,rural,199
r-karmianski,BY-HO,2019,35-39,f,urban,341
r-karmianski,BY-HO,2019,35-39,m,rural,219
r-karmianski,BY-HO,2019,35-39,m,urban,288
r-karmianski,BY-HO,2019,40-44,f,rural,200
r-karmianski,BY-HO,2019,40-44,f,urban,339
r-karmianski,BY-HO,2019,40-44,m,rural,227
r-karmianski,BY-HO,2019,40-44,m,urban,286
r-karmianski,BY-HO,2019,45-49,f,rural,200
r-karmianski,BY-HO,2019,45-49,f,urban,332
r-karmianski,BY-HO,2019,45-49,m,rural,215
r-karmianski,BY-HO,2019,45-49,m,urban,254
r-karmianski,BY-HO,2019,50-54,f,rural,249
r-karmianski,BY-HO,2019,50-54,f,urban,229
r-karmianski,BY-HO,2019,50-54,m,rural,274
r-karmianski,BY-HO,2019,50-54,m,urban,234
r-karmianski,BY-HO,2019,55-59,f,rural,254
r-karmianski,BY-HO,2019,55-59,f,urban,254
r-karmianski,BY-HO,2019,55-59,m,rural,287
r-karmianski,BY-HO,2019,55-59,m,urban,229
r-karmianski,BY-HO,2019,60-64,f,rural,240
