scenario,city_id,epoch,seed_found,footprint_cells,built_dyn_m2,perimeter_edges,merged_with
t20_c1,c-slonim,1975,1,207,465325.0,120,
t20_c1,c-sluck,1975,1,321,838743.0,280,
t20_c1,c-smalavichy,1975,1,35,68296.0,52,
t20_c1,c-smarhon,1975,1,142,335108.0,114,
t20_c1,c-staryja-darohi,1975,1,172,392885.0,158,
t20_c1,c-stolin,1975,1,130,296685.0,96,
t20_c1,c-stoubcy,1975,1,218,493015.0,190,
t20_c1,c-svietlahorsk,1975,1,226,518439.0,162,
t20_c1,c-talachyn,1975,1,30,61309.0,46,
t20_c1,c-uzda,1975,0,0,0.0,0,
t20_c1,c-valozhyn,1975,1,48,96315.0,68,
t20_c1,c-vasilevichy,1975,1,22,40780.0,36,
t20_c1,c-vaukavysk,1975,1,475,987214.0,312,
t20_c1,c-viciebsk,1975,1,1172,3102412.0,364,
t20_c1,c-vietka,1975,1,150,312455.0,110,
t20_c1,c-vilejka,1975,1,458,1034448.0,280,
t20_c1,c-zaslauje,1975,1,125,428980.0,68,
t20_c1,c-zhabinka,1975,1,177,390142.0,144,
t20_c1,c-zhlobin,1975,1,927,2179390.0,472,
t20_c1,c-zhodzina,1975,1,339,1073069.0,174,
t20_c1,c-zhytkavichy,1975,1,312,637230.0,236,
t20_c1,c-ashmiany,1980,1,221,534820.0,194,
t20_c1,c-asipovichy,1980,1,630,1524720.0,372,
t20_c1,c-astraviec,1980,1,138,284580.0,118,
t20_c1,c-babrujsk,1980,1,3077,8378571.0,1056,
t20_c1,c-baran,1980,1,378,870775.0,284,c-orsha
t20_c1,c-baranavichy,1980,1,2536,6915942.0,670,
t20_c1,c-barysau,1980,1,1856,5155402.0,486,
t20_c1,c-bialynichy,1980,1,119,251172.0,84,
t20_c1,c-biaroza,1980,1,208,524694.0,152,
t20_c1,c-biarozauka,1980,1,190,456586.0,102,
t20_c1,c-bielaaziorsk,1980,1,57,132129.0,82,
t20_c1,c-bierazino,1980,1,224,461621.0,196,
t20_c1,c-braslau,1980,1,95,210163.0,106,
t20_c1,c-brest,1980,1,2459,6495883.0,700,
t20_c1,c-bychau,1980,1,246,519262.0,154,
t20_c1,c-chashniki,1980,1,116,224578.0,122,
t20_c1,c-chavusy,1980,1,109,204705.0,108,
t20_c1,c-chervien,1980,1,34,79776.0,52,
t20_c1,c-chojniki,1980,1,110,205160.0,104,
t20_c1,c-dobrush,1980,1,213,474866.0,146,
t20_c1,c-drahichyn,1980,1,152,306943.0,114,
t20_c1,c-dziarzhynsk,1980,1,79,170035.0,68,
t20_c1,c-fanipal,1980,1,107,316924.0,78,
t20_c1,c-hancavichy,1980,1,147,330908.0,100,
t20_c1,c-haradok,1980,1,60,120170.0,56,
t20_c1,c-hlybokaje,1980,1,404,984910.0,170,
t20_c1,c-homiel,1980,1,4475,12289605.0,1438,
t20_c1,c-horki,1980,1,191,424073.0,140,
t20_c1,c-hrodna,1980,1,2384,6401072.0,944,
t20_c1,c-ivacevichy,1980,1,434,979445.0,218,
t20_c1,c-ivanava,1980,1,281,623811.0,168,
t20_c1,c-jelsk,1980,1,23,33557.0,30,
t20_c1,c-kalinkavichy,1980,1,645,1594362.0,384,
t20_c1,c-kapyl,1980,1,55,110430.0,42,
t20_c1,c-kasciukovichy,1980,1,186,376770.0,154,
t20_c1,c-kleck,1980,1,218,594679.0,82,
t20_c1,c-klimavichy,1980,1,168,345513.0,82,
t20_c1,c-kobryn,1980,1,396,1032262.0,168,
t20_c1,c-krychau,1980,1,487,1255005.0,210,
t20_c1,c-lachavichy,1980,1,135,293299.0,108,
t20_c1,c-lahojsk,1980,1,76,169774.0,64,
t20_c1,c-lelchycy,1980,1,115,245418.0,64,
t20_c1,c-lepiel,1980,1,435,942065.0,212,
t20_c1,c-lida,1980,1,1012,2452001.0,468,
t20_c1,c-luban,1980,1,32,76851.0,36,
t20_c1,c-luniniec,1980,1,224,522438.0,170,
t20_c1,c-machulishchy,1980,1,183,559655.0,108,
t20_c1,c-mahilou,1980,1,2114,5683336.0,910,
t20_c1,c-maladziechna,1980,1,1580,4199297.0,560,
t20_c1,c-malaryta,1980,1,161,342931.0,120,
t20_c1,c-marjina-horka,1980,1,112,287455.0,100,
t20_c1,c-masty,1980,1,205,502177.0,142,
t20_c1,c-mazyr,1980,1,137,325254.0,98,
t20_c1,c-mikashevichy,1980,1,48,130038.0,40,
t20_c1,c-minsk,1980,1,8874,24867770.0,2914,
t20_c1,c-mscislau,1980,1,269,518078.0,120,
t20_c1,c-naroula,1980,1,32,69063.0,42,
t20_c1,c-navahrudak,1980,1,346,830421.0,180,
t20_c1,c-navapolack,1980,1,120,250571.0,92,
t20_c1,c-niasvizh,1980,1,74,178089.0,84,
t20_c1,c-novalukoml,1980,1,43,146751.0,42,
t20_c1,c-orsha,1980,1,1411,3532859.0,624,c-baran
t20_c1,c-pastavy,1980,1,381,759734.0,174,
t20_c1,c-pietrykau,1980,1,184,368738.0,140,
t20_c1,c-pinsk,1980,1,1272,3414213.0,342,
t20_c1,c-polack,1980,1,560,1289895.0,234,
t20_c1,c-pruzhany,1980,1,336,803706.0,208,
t20_c1,c-rahachou,1980,1,600,1433337.0,232,
t20_c1,c-rechyca,1980,1,1548,3896458.0,594,
t20_c1,c-salihorsk,1980,1,370,938442.0,228,
t20_c1,c-shchuchyn,1980,1,118,256065.0,84,
t20_c1,c-shklou,1980,1,343,785412.0,214,
t20_c1,c-skidziel,1980,1,75,187582.0,72,
t20_c1,c-slonim,1980,1,216,500821.0,122,
t20_c1,c-sluck,1980,1,701,1728871.0,468,
t20_c1,c-smalavichy,1980,1,43,84361.0,54,
t20_c1,c-smarhon,1980,1,152,354439.0,104,
t20_c1,c-staryja-darohi,1980,1,180,427561.0,164,
t20_c1,c-stolin,1980,1,149,329986.0,92,
t20_c1,c-stoubcy,1980,1,236,525598.0,184,
t20_c1,c-svietlahorsk,1980,1,237,552813.0,172,
t20_c1,c-talachyn,1980,1,31,65906.0,46,
t20_c1,c-uzda,1980,0,0,0.0,0,
t20_c1,c-valozhyn,1980,1,62,128321.0,90,
t20_c1,c-vasilevichy,1980,1,31,54183.0,42,
t20_c1,c-vaukavysk,1980,1,526,1134629.0,338,
t20_c1,c-viciebsk,1980,1,1223,3241639.0,334,
t20_c1,c-vietka,1980,1,161,345464.0,110,
t20_c1,c-vilejka,1980,1,531,1211012.0,340,
t20_c1,c-zaslauje,1980,1,129,456967.0,70,
t20_c1,c-zhabinka,1980,1,188,421072.0,132,
t20_c1,c-zhlobin,1980,1,1021,2428445.0,482,
t20_c1,c-zhodzina,1980,1,346,1131409.0,180,
t20_c1,c-zhytkavichy,1980,1,336,702688.0,246,
t20_c1,c-ashmiany,1985,1,231,578025.0,192,
t20_c1,c-asipovichy,1985,1,671,1648014.0,380,
t20_c1,c-astraviec,1985,1,151,322330.0,128,
t20_c1,c-babrujsk,1985,1,3240,8856067.0,1010,
t20_c1,c-baran,1985,1,404,959993.0,286,c-orsha
t20_c1,c-baranavichy,1985,1,2666,7402348.0,682,
t20_c1,c-barysau,1985,1,1903,5356048.0,476,
t20_c1,c-bialynichy,1985,1,148,323079.0,114,
t20_c1,c-biaroza,1985,1,211,549869.0,154,
t20_c1,c-biarozauka,1985,1,193,471004.0,106,
t20_c1,c-bielaaziorsk,1985,1,59,142500.0,82,
t20_c1,c-bierazino,1985,1,252,534523.0,180,
t20_c1,c-braslau,1985,1,134,304416.0,146,
t20_c1,c-brest,1985,1,2509,6791040.0,696,
t20_c1,c-bychau,1985,1,274,607969.0,190,
t20_c1,c-chashniki,1985,1,130,260506.0,120,
t20_c1,c-chavusy,1985,1,135,257445.0,120,
t20_c1,c-chervien,1985,1,35,83539.0,56,
t20_c1,c-chojniki,1985,1,128,246431.0,120,
t20_c1,c-dobrush,1985,1,251,546301.0,124,
t20_c1,c-drahichyn,1985,1,237,478752.0,182,
t20_c1,c-dziarzhynsk,1985,1,86,185406.0,66,
t20_c1,c-fanipal,1985,1,112,338837.0,76,
t20_c1,c-hancavichy,1985,1,169,378162.0,96,
t20_c1,c-haradok,1985,1,66,139347.0,56,
t20_c1,c-hlybokaje,1985,1,491,1212987.0,236,
t20_c1,c-homiel,1985,1,4725,13120752.0,1386,
t20_c1,c-horki,1985,1,203,462315.0,140,
t20_c1,c-hrodna,1985,1,2554,6980655.0,1024,
t20_c1,c-ivacevichy,1985,1,444,1023505.0,222,
t20_c1,c-ivanava,1985,1,309,701624.0,196,
t20_c1,c-jelsk,1985,1,43,79871.0,48,
t20_c1,c-kalinkavichy,1985,1,763,1873150.0,414,
t20_c1,c-kapyl,1985,1,79,149318.0,66,
t20_c1,c-kasciukovichy,1985,1,207,431042.0,148,
t20_c1,c-kleck,1985,1,219,612646.0,82,
t20_c1,c-klimavichy,1985,1,198,416532.0,112,
t20_c1,c-kobryn,1985,1,422,1125693.0,184,
t20_c1,c-krychau,1985,1,497,1317320.0,204,
t20_c1,c-lachavichy,1985,1,151,331968.0,102,
t20_c1,c-lahojsk,1985,1,76,176198.0,64,
t20_c1,c-lelchycy,1985,1,115,257833.0,64,
t20_c1,c-lepiel,1985,1,464,1039697.0,216,
t20_c1,c-lida,1985,1,1098,2653164.0,452,
t20_c1,c-luban,1985,1,70,148456.0,64,
t20_c1,c-luniniec,1985,1,282,636133.0,208,
t20_c1,c-machulishchy,1985,1,191,623604.0,108,
t20_c1,c-mahilou,1985,1,2279,6197769.0,1002,
t20_c1,c-maladziechna,1985,1,1618,4395591.0,550,
t20_c1,c-malaryta,1985,1,165,375563.0,118,
t20_c1,c-marjina-horka,1985,1,130,328609.0,110,
t20_c1,c-masty,1985,1,239,590540.0,176,
t20_c1,c-mazyr,1985,1,273,704123.0,192,
t20_c1,c-mikashevichy,1985,1,52,141958.0,40,
t20_c1,c-minsk,1985,1,9124,25689936.0,2898,
t20_c1,c-mscislau,1985,1,288,580400.0,118,
t20_c1,c-naroula,1985,1,41,89325.0,42,
t20_c1,c-navahrudak,1985,1,366,879479.0,190,
t20_c1,c-navapolack,1985,1,140,286662.0,92,
t20_c1,c-niasvizh,1985,1,80,196732.0,84,
t20_c1,c-novalukoml,1985,1,46,114501.0,46,
t20_c1,c-orsha,1985,1,1479,3719812.0,596,c-baran
t20_c1,c-pastavy,1985,1,396,817401.0,192,
t20_c1,c-pietrykau,1985,1,257,550019.0,168,
t20_c1,c-pinsk,1985,1,1653,4472053.0,512,
t20_c1,c-polack,1985,1,583,1363495.0,238,
t20_c1,c-pruzhany,1985,1,393,968474.0,228,
t20_c1,c-rahachou,1985,1,630,1536816.0,208,
t20_c1,c-rechyca,1985,1,1595,4141828.0,582,
t20_c1,c-salihorsk,1985,1,438,1071802.0,212,
t20_c1,c-shchuchyn,1985,1,124,278161.0,90,
t20_c1,c-shklou,1985,1,388,905390.0,224,
t20_c1,c-skidziel,1985,1,98,227213.0,58,
t20_c1,c-slonim,1985,1,450,1071637.0,296,
t20_c1,c-sluck,1985,1,810,1984342.0,484,
t20_c1,c-smalavichy,1985,1,249,511337.0,208,
t20_c1,c-smarhon,1985,1,216,461377.0,140,
t20_c1,c-staryja-darohi,1985,1,203,480476.0,148,
t20_c1,c-stolin,1985,1,151,344292.0,92,
t20_c1,c-stoubcy,1985,1,268,583292.0,198,
t20_c1,c-svietlahorsk,1985,1,251,591961.0,172,
t20_c1,c-talachyn,1985,1,36,77954.0,46,
t20_c1,c-uzda,1985,1,16,22695.0,22,
t20_c1,c-valozhyn,1985,1,64,140456.0,90,
t20_c1,c-vasilevichy,1985,1,43,77141.0,56,
t20_c1,c-vaukavysk,1985,1,560,1245657.0,328,
t20_c1,c-viciebsk,1985,1,1229,3338016.0,334,
t20_c1,c-vietka,1985,1,201,434045.0,172,
t20_c1,c-vilejka,1985,1,554,1281899.0,324,
t20_c1,c-zaslauje,1985,1,136,489046.0,72,
t20_c1,c-zhabinka,1985,1,209,467694.0,130,
t20_c1,c-zhlobin,1985,1,1101,2681151.0,496,
t20_c1,c-zhodzina,1985,1,352,1189910.0,180,
t20_c1,c-zhytkavichy,1985,1,352,757176.0,250,
t20_c1,c-ashmiany,1990,1,256,641310.0,182,
t20_c1,c-asipovichy,1990,1,774,1904162.0,380,
t20_c1,c-astraviec,1990,1,170,357282.0,116,
t20_c1,c-babrujsk,1990,1,3473,9514671.0,976,
t20_c1,c-baran,1990,1,448,1084887.0,272,c-orsha
t20_c1,c-baranavichy,1990,1,2741,7793981.0,718,
t20_c1,c-barysau,1990,1,1923,5514323.0,460,
t20_c1,c-bialynichy,1990,1,161,359373.0,116,
t20_c1,c-biaroza,1990,1,242,617154.0,160,
t20_c1,c-biarozauka,1990,1,200,491709.0,106,
t20_c1,c-bielaaziorsk,1990,1,66,162307.0,80,
t20_c1,c-bierazino,1990,1,258,576765.0,182,
t20_c1,c-braslau,1990,1,170,372190.0,142,
t20_c1,c-brest,1990,1,2594,7158569.0,712,
t20_c1,c-bychau,1990,1,301,674757.0,188,
t20_c1,c-chashniki,1990,1,167,327328.0,134,
t20_c1,c-chavusy,1990,1,183,339348.0,134,
t20_c1,c-chervien,1990,1,37,89213.0,58,
t20_c1,c-chojniki,1990,1,146,289008.0,112,
t20_c1,c-dobrush,1990,1,255,583456.0,126,
t20_c1,c-drahichyn,1990,1,272,562120.0,178,
t20_c1,c-dziarzhynsk,1990,1,92,202431.0,64,
t20_c1,c-fanipal,1990,1,136,391851.0,100,
t20_c1,c-hancavichy,1990,1,183,422336.0,98,
t20_c1,c-haradok,1990,1,69,153747.0,62,
t20_c1,c-hlybokaje,1990,1,528,1325183.0,218,
t20_c1,c-homiel,1990,1,4944,14043882.0,1436,
t20_c1,c-horki,1990,1,226,530397.0,154,
t20_c1,c-hrodna,1990,1,2898,8021970.0,1046,
t20_c1,c-ivacevichy,1990,1,455,1068251.0,226,
t20_c1,c-ivanava,1990,1,326,759650.0,202,
t20_c1,c-jelsk,1990,1,49,93580.0,46,
t20_c1,c-kalinkavichy,1990,1,864,2093661.0,354,
t20_c1,c-kapyl,1990,1,79,157868.0,66,
t20_c1,c-kasciukovichy,1990,1,223,479340.0,142,
t20_c1,c-kleck,1990,1,240,675237.0,108,
t20_c1,c-klimavichy,1990,1,207,454771.0,116,
t20_c1,c-kobryn,1990,1,477,1273009.0,212,
t20_c1,c-krychau,1990,1,517,1392025.0,208,
t20_c1,c-lachavichy,1990,1,155,356567.0,100,
t20_c1,c-lahojsk,1990,1,78,186690.0,64,
t20_c1,c-lelchycy,1990,1,124,288061.0,72,
t20_c1,c-lepiel,1990,1,480,1126020.0,208,
t20_c1,c-lida,1990,1,1145,2828092.0,462,
t20_c1,c-luban,1990,1,113,231334.0,120,
t20_c1,c-luniniec,1990,1,392,855471.0,212,
t20_c1,c-machulishchy,1990,1,199,690148.0,106,
t20_c1,c-mahilou,1990,1,2513,6850977.0,1030,
t20_c1,c-maladziechna,1990,1,1667,4611848.0,548,
t20_c1,c-malaryta,1990,1,202,462032.0,134,
t20_c1,c-marjina-horka,1990,1,189,447495.0,150,
t20_c1,c-masty,1990,1,247,631052.0,176,
t20_c1,c-mazyr,1990,1,309,841751.0,192,
t20_c1,c-mikashevichy,1990,1,63,172376.0,52,
t20_c1,c-minsk,1990,1,9434,26612204.0,2850,
t20_c1,c-mscislau,1990,1,288,616767.0,118,
t20_c1,c-naroula,1990,1,57,118199.0,54,
t20_c1,c-navahrudak,1990,1,396,947638.0,184,
t20_c1,c-navapolack,1990,1,143,303900.0,92,
t20_c1,c-niasvizh,1990,1,102,246808.0,114,
t20_c1,c-novalukoml,1990,1,58,142012.0,60,
t20_c1,c-orsha,1990,1,1533,3912407.0,584,c-baran
t20_c1,c-pastavy,1990,1,404,870295.0,202,
t20_c1,c-pietrykau,1990,1,312,657622.0,160,
t20_c1,c-pinsk,1990,1,1923,5180506.0,532,
t20_c1,c-polack,1990,1,857,1982483.0,434,
t20_c1,c-pruzhany,1990,1,407,1051369.0,236,
t20_c1,c-rahachou,1990,1,649,1634327.0,202,
t20_c1,c-rechyca,1990,1,1647,4383309.0,570,
t20_c1,c-salihorsk,1990,1,486,1206284.0,186,
t20_c1,c-shchuchyn,1990,1,172,397398.0,144,
t20_c1,c-shklou,1990,1,410,984071.0,224,
t20_c1,c-skidziel,1990,1,112,258097.0,58,
t20_c1,c-slonim,1990,1,546,1299671.0,348,
t20_c1,c-sluck,1990,1,895,2209637.0,458,
t20_c1,c-smalavichy,1990,1,303,649287.0,250,
t20_c1,c-smarhon,1990,1,336,720373.0,216,
t20_c1,c-staryja-darohi,1990,1,254,572992.0,152,
t20_c1,c-stolin,1990,1,162,371916.0,90,
t20_c1,c-stoubcy,1990,1,283,616499.0,204,
t20_c1,c-svietlahorsk,1990,1,278,678580.0,200,
t20_c1,c-talachyn,1990,1,68,141359.0,78,
t20_c1,c-uzda,1990,1,27,45552.0,46,
t20_c1,c-valozhyn,1990,1,66,152059.0,90,
t20_c1,c-vasilevichy,1990,1,43,80494.0,56,
t20_c1,c-vaukavysk,1990,1,617,1383735.0,326,
t20_c1,c-viciebsk,1990,1,1450,3980147.0,444,
t20_c1,c-vietka,1990,1,216,478675.0,166,
t20_c1,c-vilejka,1990,1,576,1355523.0,322,
t20_c1,c-zaslauje,1990,1,151,532992.0,74,
t20_c1,c-zhabinka,1990,1,229,508626.0,130,
t20_c1,c-zhlobin,1990,1,1178,2928361.0,468,
t20_c1,c-zhodzina,1990,1,358,1250182.0,186,
t20_c1,c-zhytkavichy,1990,1,393,858323.0,254,
t20_c1,c-ashmiany,1995,1,311,773314.0,216,
t20_c1,c-asipovichy,1995,1,905,2303580.0,430,
t20_c1,c-astraviec,1995,1,225,478067.0,124,
t20_c1,c-babrujsk,1995,1,3897,10896155.0,1084,
t20_c1,c-baran,1995,1,544,1362344.0,248,c-orsha
t20_c1,c-baranavichy,1995,1,2975,8664447.0,710,
t20_c1,c-barysau,1995,1,1974,5782671.0,460,
t20_c1,c-bialynichy,1995,1,235,520673.0,162,
t20_c1,c-biaroza,1995,1,411,1042835.0,208,
t20_c1,c-biarozauka,1995,1,229,579539.0,124,
t20_c1,c-bielaaziorsk,1995,1,121,296887.0,140,
t20_c1,c-bierazino,1995,1,310,682879.0,180,
t20_c1,c-braslau,1995,1,216,483599.0,144,
t20_c1,c-brest,1995,1,2845,8090880.0,670,
t20_c1,c-bychau,1995,1,367,850051.0,172,
t20_c1,c-chashniki,1995,1,183,381503.0,140,
t20_c1,c-chavusy,1995,1,215,419524.0,138,
t20_c1,c-chervien,1995,1,54,127510.0,64,
t20_c1,c-chojniki,1995,1,152,320144.0,112,
t20_c1,c-dobrush,1995,1,279,638477.0,154,
t20_c1,c-drahichyn,1995,1,369,770742.0,204,
t20_c1,c-dziarzhynsk,1995,1,374,880099.0,282,
t20_c1,c-fanipal,1995,1,153,460246.0,108,
t20_c1,c-hancavichy,1995,1,269,625040.0,132,
t20_c1,c-haradok,1995,1,83,182809.0,72,
t20_c1,c-hlybokaje,1995,1,589,1543808.0,234,
t20_c1,c-homiel,1995,1,5569,16000723.0,1424,
t20_c1,c-horki,1995,1,563,1344079.0,356,
t20_c1,c-hrodna,1995,1,3179,8860689.0,1016,
t20_c1,c-ivacevichy,1995,1,514,1234589.0,230,
t20_c1,c-ivanava,1995,1,430,1030301.0,260,
t20_c1,c-jelsk,1995,1,52,105669.0,46,
t20_c1,c-kalinkavichy,1995,1,1048,2673950.0,318,
t20_c1,c-kapyl,1995,1,246,534394.0,164,
t20_c1,c-kasciukovichy,1995,1,277,638424.0,172,
t20_c1,c-kleck,1995,1,259,732069.0,108,
t20_c1,c-klimavichy,1995,1,290,648380.0,156,
t20_c1,c-kobryn,1995,1,590,1574129.0,262,
t20_c1,c-krychau,1995,1,534,1464028.0,212,
t20_c1,c-lachavichy,1995,1,195,445760.0,120,
t20_c1,c-lahojsk,1995,1,88,218636.0,64,
t20_c1,c-lelchycy,1995,1,226,514820.0,134,
t20_c1,c-lepiel,1995,1,541,1305032.0,192,
t20_c1,c-lida,1995,1,1371,3500971.0,500,
t20_c1,c-luban,1995,1,238,481604.0,180,
t20_c1,c-luniniec,1995,1,553,1266494.0,222,
t20_c1,c-machulishchy,1995,1,220,771342.0,120,
t20_c1,c-mahilou,1995,1,2784,7607058.0,1034,
t20_c1,c-maladziechna,1995,1,1816,5039068.0,556,
t20_c1,c-malaryta,1995,1,249,589902.0,154,
t20_c1,c-marjina-horka,1995,1,272,634311.0,178,
t20_c1,c-masty,1995,1,73,171088.0,70,
t20_c1,c-mazyr,1995,1,386,914954.0,252,
t20_c1,c-mikashevichy,1995,1,68,200052.0,54,
t20_c1,c-minsk,1995,1,10671,30231707.0,2854,
t20_c1,c-mscislau,1995,1,315,718517.0,126,
t20_c1,c-naroula,1995,1,58,125558.0,54,
t20_c1,c-navahrudak,1995,1,665,1583634.0,276,
t20_c1,c-navapolack,1995,1,161,371309.0,108,
t20_c1,c-niasvizh,1995,1,206,465356.0,120,
t20_c1,c-novalukoml,1995,1,88,211745.0,60,
t20_c1,c-orsha,1995,1,1644,4326508.0,548,c-baran
t20_c1,c-pastavy,1995,1,465,1046593.0,224,
t20_c1,c-pietrykau,1995,1,348,796230.0,134,
t20_c1,c-pinsk,1995,1,2122,5870639.0,572,
t20_c1,c-polack,1995,1,1004,2337113.0,518,
t20_c1,c-pruzhany,1995,1,446,1165497.0,232,
t20_c1,c-rahachou,1995,1,684,1851456.0,196,
t20_c1,c-rechyca,1995,1,1829,5149218.0,628,
t20_c1,c-salihorsk,1995,1,530,1360166.0,192,
t20_c1,c-shchuchyn,1995,1,214,508613.0,154,
t20_c1,c-shklou,1995,1,440,1092013.0,218,
t20_c1,c-skidziel,1995,1,115,279453.0,58,
t20_c1,c-slonim,1995,1,694,1688679.0,398,
t20_c1,c-sluck,1995,1,1097,2823815.0,432,
t20_c1,c-smalavichy,1995,1,360,797238.0,262,
t20_c1,c-smarhon,1995,1,431,946897.0,254,
t20_c1,c-staryja-darohi,1995,1,296,688877.0,140,
t20_c1,c-stolin,1995,1,355,816163.0,204,
t20_c1,c-stoubcy,1995,1,405,966332.0,258,
t20_c1,c-svietlahorsk,1995,1,363,857744.0,222,
t20_c1,c-talachyn,1995,1,146,295931.0,126,
t20_c1,c-uzda,1995,1,67,136501.0,84,
t20_c1,c-valozhyn,1995,1,139,273949.0,100,
t20_c1,c-vasilevichy,1995,1,44,88398.0,56,
t20_c1,c-vaukavysk,1995,1,718,1687865.0,354,
t20_c1,c-viciebsk,1995,1,1597,4383491.0,518,
t20_c1,c-vietka,1995,1,291,656355.0,198,
t20_c1,c-vilejka,1995,1,632,1515480.0,314,
t20_c1,c-zaslauje,1995,1,170,580346.0,80,
t20_c1,c-zhabinka,1995,1,258,594079.0,144,
t20_c1,c-zhlobin,1995,1,1360,3524445.0,460,
t20_c1,c-zhodzina,1995,1,488,1516595.0,268,
t20_c1,c-zhytkavichy,1995,1,480,1077616.0,222,
t20_c1,c-ashmiany,2000,1,428,1079465.0,280,
t20_c1,c-asipovichy,2000,1,1040,2736662.0,406,
t20_c1,c-astraviec,2000,1,266,606653.0,132,
t20_c1,c-babrujsk,2000,1,4112,11962482.0,1100,
t20_c1,c-baran,2000,1,600,1617251.0,242,c-orsha
t20_c1,c-baranavichy,2000,1,3391,10088996.0,738,
t20_c1,c-barysau,2000,1,2097,6222413.0,476,
t20_c1,c-bialynichy,2000,1,282,625850.0,146,
t20_c1,c-biaroza,2000,1,528,1425384.0,206,
t20_c1,c-biarozauka,2000,1,251,674283.0,134,
t20_c1,c-bielaaziorsk,2000,1,176,424154.0,146,
t20_c1,c-bierazino,2000,1,545,1194406.0,246,
t20_c1,c-braslau,2000,1,271,608592.0,136,
t20_c1,c-brest,2000,1,4084,11776994.0,1272,
t20_c1,c-bychau,2000,1,468,1096462.0,194,
t20_c1,c-chashniki,2000,1,211,458447.0,148,
t20_c1,c-chavusy,2000,1,285,569341.0,162,
t20_c1,c-chervien,2000,1,230,470568.0,150,
t20_c1,c-chojniki,2000,1,232,497102.0,172,
t20_c1,c-dobrush,2000,1,314,746037.0,178,
t20_c1,c-drahichyn,2000,1,450,1064080.0,212,
t20_c1,c-dziarzhynsk,2000,1,569,1424093.0,290,
t20_c1,c-fanipal,2000,1,250,703152.0,156,
t20_c1,c-hancavichy,2000,1,425,1056521.0,216,
t20_c1,c-haradok,2000,1,162,332130.0,134,
t20_c1,c-hlybokaje,2000,1,670,1824439.0,240,
t20_c1,c-homiel,2000,1,6210,18137388.0,1546,
t20_c1,c-horki,2000,1,815,1912596.0,384,
t20_c1,c-hrodna,2000,1,3381,9683737.0,980,
t20_c1,c-ivacevichy,2000,1,646,1618263.0,306,
t20_c1,c-ivanava,2000,1,584,1442127.0,240,
t20_c1,c-jelsk,2000,1,92,187373.0,90,
t20_c1,c-kalinkavichy,2000,1,1160,3205677.0,276,
t20_c1,c-kapyl,2000,1,302,733118.0,166,
t20_c1,c-kasciukovichy,2000,1,328,807777.0,146,
t20_c1,c-kleck,2000,1,420,1094583.0,182,
t20_c1,c-klimavichy,2000,1,390,945476.0,206,
t20_c1,c-kobryn,2000,1,765,2074895.0,338,
t20_c1,c-krychau,2000,1,555,1544919.0,216,
t20_c1,c-lachavichy,2000,1,271,639978.0,114,
t20_c1,c-lahojsk,2000,1,155,314460.0,118,
t20_c1,c-lelchycy,2000,1,341,839357.0,174,
t20_c1,c-lepiel,2000,1,573,1464228.0,196,
t20_c1,c-lida,2000,1,1490,4040932.0,470,
t20_c1,c-luban,2000,1,289,632924.0,170,
t20_c1,c-luniniec,2000,1,736,1840176.0,274,
t20_c1,c-machulishchy,2000,1,278,933707.0,142,
t20_c1,c-mahilou,2000,1,3070,8553722.0,1044,
t20_c1,c-maladziechna,2000,1,2108,5838435.0,646,
t20_c1,c-malaryta,2000,1,322,787743.0,164,
t20_c1,c-marjina-horka,2000,1,394,936469.0,174,
t20_c1,c-masty,2000,1,88,229558.0,76,
t20_c1,c-mazyr,2000,1,575,1362350.0,302,
t20_c1,c-mikashevichy,2000,1,305,696995.0,246,
t20_c1,c-minsk,2000,1,11621,33670042.0,2752,
t20_c1,c-mscislau,2000,1,354,864296.0,144,
t20_c1,c-naroula,2000,1,119,263763.0,108,
t20_c1,c-navahrudak,2000,1,752,1952497.0,266,
t20_c1,c-navapolack,2000,1,363,815531.0,196,
t20_c1,c-niasvizh,2000,1,371,912683.0,170,
t20_c1,c-novalukoml,2000,1,119,290759.0,68,
t20_c1,c-orsha,2000,1,1685,4643306.0,540,c-baran
t20_c1,c-pastavy,2000,1,596,1419687.0,296,
t20_c1,c-pietrykau,2000,1,386,960860.0,154,
t20_c1,c-pinsk,2000,1,2349,6748314.0,638,
t20_c1,c-polack,2000,1,1549,3735761.0,760,
t20_c1,c-pruzhany,2000,1,536,1424375.0,272,
t20_c1,c-rahachou,2000,1,718,2069011.0,184,
t20_c1,c-rechyca,2000,1,1931,5682900.0,628,
t20_c1,c-salihorsk,2000,1,613,1621327.0,194,
t20_c1,c-shchuchyn,2000,1,282,675085.0,158,
t20_c1,c-shklou,2000,1,495,1236085.0,232,
t20_c1,c-skidziel,2000,1,138,334785.0,84,
t20_c1,c-slonim,2000,1,932,2378378.0,502,
t20_c1,c-sluck,2000,1,1242,3442223.0,446,
t20_c1,c-smalavichy,2000,1,444,1035841.0,282,
t20_c1,c-smarhon,2000,1,582,1318142.0,300,
t20_c1,c-staryja-darohi,2000,1,340,842853.0,118,
t20_c1,c-stolin,2000,1,484,1162168.0,272,
t20_c1,c-stoubcy,2000,1,519,1336963.0,226,
t20_c1,c-svietlahorsk,2000,1,818,1988222.0,384,
t20_c1,c-talachyn,2000,1,279,583383.0,186,
t20_c1,c-uzda,2000,1,208,455804.0,184,
